am_sid,probability,loiczid
Fis-22832,0.9,81657.0
Fis-22832,0.9,80938.0
Fis-22832,0.9,80937.0
Fis-22832,0.9,81656.0
Fis-22832,0.9,81655.0
Fis-22832,0.9,80936.0
Fis-22832,0.9,80935.0
Fis-22832,0.9,81654.0
Fis-22832,0.9,81653.0
Fis-22832,0.9,80934.0
Fis-22832,0.9,80933.0
Fis-22832,0.9,81652.0
Fis-22832,0.9,81651.0
Fis-22832,0.9,80932.0
Fis-22832,0.9,80931.0
Fis-22832,0.92,80220.0
Fis-22832,0.92,80219.0
Fis-22832,0.92,79500.0
Fis-22832,0.92,79499.0
Fis-22832,0.92,80218.0
Fis-22832,0.92,80217.0
Fis-22832,0.92,79498.0
Fis-22832,0.92,79497.0
Fis-22832,0.92,80216.0
Fis-22832,0.92,80215.0
Fis-22832,0.92,79496.0
Fis-22832,0.92,79495.0
Fis-22832,0.92,80214.0
Fis-22832,0.92,80213.0
Fis-22832,0.92,79494.0
Fis-22832,0.92,79493.0
Fis-22832,0.92,80212.0
Fis-22832,0.92,80211.0
Fis-22832,0.92,79492.0
Fis-22832,0.92,79491.0
Fis-22832,0.81,85970.0
Fis-22832,0.81,85969.0
Fis-22832,0.81,85250.0
Fis-22832,0.81,85249.0
Fis-22832,0.81,85968.0
Fis-22832,0.81,85967.0
Fis-22832,0.81,85248.0
Fis-22832,0.81,85247.0
Fis-22832,0.81,85966.0
Fis-22832,0.81,85965.0
Fis-22832,0.81,85246.0
Fis-22832,0.81,85245.0
Fis-22832,0.81,85964.0
Fis-22832,0.81,85963.0
Fis-22832,0.81,85244.0
Fis-22832,0.81,85243.0
Fis-22832,0.82,85962.0
Fis-22832,0.82,85961.0
Fis-22832,0.82,85242.0
Fis-22832,0.82,85241.0
Fis-22832,0.84,84530.0
Fis-22832,0.84,84529.0
Fis-22832,0.84,83810.0
Fis-22832,0.84,83809.0
Fis-22832,0.84,84528.0
Fis-22832,0.84,84527.0
Fis-22832,0.84,83808.0
Fis-22832,0.84,83807.0
Fis-22832,0.84,84526.0
Fis-22832,0.84,84525.0
Fis-22832,0.84,83806.0
Fis-22832,0.84,83805.0
Fis-22832,0.85,84524.0
Fis-22832,0.85,84523.0
Fis-22832,0.85,83804.0
Fis-22832,0.85,83803.0
Fis-22832,0.85,84522.0
Fis-22832,0.85,84521.0
Fis-22832,0.85,83802.0
Fis-22832,0.85,83801.0
Fis-22832,0.87,83090.0
Fis-22832,0.87,83089.0
Fis-22832,0.87,82370.0
Fis-22832,0.87,82369.0
Fis-22832,0.87,83088.0
Fis-22832,0.87,83087.0
Fis-22832,0.87,82368.0
Fis-22832,0.87,82367.0
Fis-22832,0.87,83086.0
Fis-22832,0.87,83085.0
Fis-22832,0.87,82366.0
Fis-22832,0.87,82365.0
Fis-22832,0.88,83084.0
Fis-22832,0.88,83083.0
Fis-22832,0.88,82364.0
Fis-22832,0.88,82363.0
Fis-22832,0.88,83082.0
Fis-22832,0.88,83081.0
Fis-22832,0.88,82362.0
Fis-22832,0.88,82361.0
Fis-22832,0.9,81650.0
Fis-22832,0.9,81649.0
Fis-22832,0.9,80930.0
Fis-22832,0.9,80929.0
Fis-22832,0.9,81648.0
Fis-22832,0.9,81647.0
Fis-22832,0.9,80928.0
Fis-22832,0.9,80927.0
Fis-22832,0.9,81646.0
Fis-22832,0.9,81645.0
Fis-22832,0.9,80926.0
Fis-22832,0.9,80925.0
Fis-22832,0.9,81644.0
Fis-22832,0.9,81643.0
Fis-22832,0.9,80924.0
Fis-22832,0.9,80923.0
Fis-22832,0.9,81642.0
Fis-22832,0.9,81641.0
Fis-22832,0.9,80922.0
Fis-22832,0.9,80921.0
Fis-22832,0.92,80210.0
Fis-22832,0.92,80209.0
Fis-22832,0.92,79490.0
Fis-22832,0.92,79489.0
Fis-22832,0.92,80208.0
Fis-22832,0.92,80207.0
Fis-22832,0.92,79488.0
Fis-22832,0.92,79487.0
Fis-22832,0.92,80206.0
Fis-22832,0.92,80205.0
Fis-22832,0.92,79486.0
Fis-22832,0.92,79485.0
Fis-22832,0.92,80204.0
Fis-22832,0.92,80203.0
Fis-22832,0.92,79484.0
Fis-22832,0.92,79483.0
Fis-22832,0.92,80202.0
Fis-22832,0.92,80201.0
Fis-22832,0.92,79482.0
Fis-22832,0.92,79481.0
Fis-22832,0.95,78780.0
Fis-22832,0.95,78779.0
Fis-22832,0.95,78060.0
Fis-22832,0.95,78059.0
Fis-22832,0.94,78778.0
Fis-22832,0.94,78777.0
Fis-22832,0.94,78058.0
Fis-22832,0.94,78057.0
Fis-22832,0.94,78776.0
Fis-22832,0.94,78775.0
Fis-22832,0.94,78056.0
Fis-22832,0.94,78055.0
Fis-22832,0.94,78774.0
Fis-22832,0.94,78773.0
Fis-22832,0.94,78054.0
Fis-22832,0.94,78053.0
Fis-22832,0.94,78772.0
Fis-22832,0.94,78771.0
Fis-22832,0.94,78052.0
Fis-22832,0.94,78051.0
Fis-22832,0.97,77340.0
Fis-22832,0.97,77339.0
Fis-22832,0.97,76620.0
Fis-22832,0.97,76619.0
Fis-22832,0.96,77338.0
Fis-22832,0.96,77337.0
Fis-22832,0.96,76618.0
Fis-22832,0.96,76617.0
Fis-22832,0.96,77336.0
Fis-22832,0.96,77335.0
Fis-22832,0.96,76616.0
Fis-22832,0.96,76615.0
Fis-22832,0.96,77334.0
Fis-22832,0.96,77333.0
Fis-22832,0.96,76614.0
Fis-22832,0.96,76613.0
Fis-22832,0.95,77332.0
Fis-22832,0.95,77331.0
Fis-22832,0.95,76612.0
Fis-22832,0.95,76611.0
Fis-22832,0.99,75900.0
Fis-22832,0.99,75899.0
Fis-22832,0.99,75180.0
Fis-22832,0.99,75179.0
Fis-22832,0.98,75898.0
Fis-22832,0.98,75897.0
Fis-22832,0.98,75178.0
Fis-22832,0.98,75177.0
Fis-22832,0.98,75896.0
Fis-22832,0.98,75895.0
Fis-22832,0.98,75176.0
Fis-22832,0.98,75175.0
Fis-22832,0.97,75894.0
Fis-22832,0.97,75893.0
Fis-22832,0.97,75174.0
Fis-22832,0.97,75173.0
Fis-22832,0.96,75892.0
Fis-22832,0.96,75891.0
Fis-22832,0.96,75172.0
Fis-22832,0.96,75171.0
Fis-22832,1,74460.0
Fis-22832,1,74459.0
Fis-22832,1,73740.0
Fis-22832,1,73739.0
Fis-22832,1,74458.0
Fis-22832,1,74457.0
Fis-22832,1,73738.0
Fis-22832,1,73737.0
Fis-22832,0.99,74456.0
Fis-22832,0.99,74455.0
Fis-22832,0.99,73736.0
Fis-22832,0.99,73735.0
Fis-22832,0.98,74454.0
Fis-22832,0.98,74453.0
Fis-22832,0.98,73734.0
Fis-22832,0.98,73733.0
Fis-22832,0.98,74452.0
Fis-22832,0.98,74451.0
Fis-22832,0.98,73732.0
Fis-22832,0.98,73731.0
Fis-22832,1,73020.0
Fis-22832,1,73019.0
Fis-22832,1,72300.0
Fis-22832,1,72299.0
Fis-22832,1,73018.0
Fis-22832,1,73017.0
Fis-22832,1,72298.0
Fis-22832,1,72297.0
Fis-22832,1,73016.0
Fis-22832,1,73015.0
Fis-22832,1,72296.0
Fis-22832,1,72295.0
Fis-22832,1,73014.0
Fis-22832,1,73013.0
Fis-22832,1,72294.0
Fis-22832,1,72293.0
Fis-22832,0.99,73012.0
Fis-22832,0.99,73011.0
Fis-22832,0.99,72292.0
Fis-22832,0.99,72291.0
Fis-22832,0.93,78770.0
Fis-22832,0.93,78769.0
Fis-22832,0.93,78050.0
Fis-22832,0.93,78049.0
Fis-22832,0.93,78768.0
Fis-22832,0.93,78767.0
Fis-22832,0.93,78048.0
Fis-22832,0.93,78047.0
Fis-22832,0.93,78766.0
Fis-22832,0.93,78765.0
Fis-22832,0.93,78046.0
Fis-22832,0.93,78045.0
Fis-22832,0.93,78764.0
Fis-22832,0.93,78763.0
Fis-22832,0.93,78044.0
Fis-22832,0.93,78043.0
Fis-22832,0.93,78762.0
Fis-22832,0.93,78761.0
Fis-22832,0.93,78042.0
Fis-22832,0.93,78041.0
Fis-22832,0.95,77330.0
Fis-22832,0.95,77329.0
Fis-22832,0.95,76610.0
Fis-22832,0.95,76609.0
Fis-22832,0.95,77328.0
Fis-22832,0.95,77327.0
Fis-22832,0.95,76608.0
Fis-22832,0.95,76607.0
Fis-22832,0.94,77326.0
Fis-22832,0.94,77325.0
Fis-22832,0.94,76606.0
Fis-22832,0.94,76605.0
Fis-22832,0.94,77324.0
Fis-22832,0.94,77323.0
Fis-22832,0.94,76604.0
Fis-22832,0.94,76603.0
Fis-22832,0.94,77322.0
Fis-22832,0.94,77321.0
Fis-22832,0.94,76602.0
Fis-22832,0.94,76601.0
Fis-22832,0.96,75890.0
Fis-22832,0.96,75889.0
Fis-22832,0.96,75170.0
Fis-22832,0.96,75169.0
Fis-22832,0.96,75888.0
Fis-22832,0.96,75887.0
Fis-22832,0.96,75168.0
Fis-22832,0.96,75167.0
Fis-22832,0.96,75886.0
Fis-22832,0.96,75885.0
Fis-22832,0.96,75166.0
Fis-22832,0.96,75165.0
Fis-22832,0.96,75884.0
Fis-22832,0.96,75883.0
Fis-22832,0.96,75164.0
Fis-22832,0.96,75163.0
Fis-22832,0.95,75882.0
Fis-22832,0.95,75881.0
Fis-22832,0.95,75162.0
Fis-22832,0.95,75161.0
Fis-22832,0.97,74450.0
Fis-22832,0.97,74449.0
Fis-22832,0.97,73730.0
Fis-22832,0.97,73729.0
Fis-22832,0.97,74448.0
Fis-22832,0.97,74447.0
Fis-22832,0.97,73728.0
Fis-22832,0.97,73727.0
Fis-22832,0.97,74446.0
Fis-22832,0.97,74445.0
Fis-22832,0.97,73726.0
Fis-22832,0.97,73725.0
Fis-22832,0.97,74444.0
Fis-22832,0.97,74443.0
Fis-22832,0.97,73724.0
Fis-22832,0.97,73723.0
Fis-22832,0.97,74442.0
Fis-22832,0.97,74441.0
Fis-22832,0.97,73722.0
Fis-22832,0.97,73721.0
Fis-22832,0.99,73010.0
Fis-22832,0.99,73009.0
Fis-22832,0.99,72290.0
Fis-22832,0.99,72289.0
Fis-22832,0.98,73008.0
Fis-22832,0.98,73007.0
Fis-22832,0.98,72288.0
Fis-22832,0.98,72287.0
Fis-22832,0.98,73006.0
Fis-22832,0.98,73005.0
Fis-22832,0.98,72286.0
Fis-22832,0.98,72285.0
Fis-22832,0.98,73004.0
Fis-22832,0.98,73003.0
Fis-22832,0.98,72284.0
Fis-22832,0.98,72283.0
Fis-22832,0.98,73002.0
Fis-22832,0.98,73001.0
Fis-22832,0.98,72282.0
Fis-22832,0.98,72281.0
Fis-22832,0.82,85960.0
Fis-22832,0.82,85959.0
Fis-22832,0.82,85240.0
Fis-22832,0.82,85239.0
Fis-22832,0.83,85958.0
Fis-22832,0.83,85957.0
Fis-22832,0.83,85238.0
Fis-22832,0.83,85237.0
Fis-22832,0.84,85956.0
Fis-22832,0.84,85955.0
Fis-22832,0.84,85236.0
Fis-22832,0.84,85235.0
Fis-22832,0.85,85954.0
Fis-22832,0.85,85953.0
Fis-22832,0.85,85234.0
Fis-22832,0.85,85233.0
Fis-22832,0.85,85952.0
Fis-22832,0.85,85951.0
Fis-22832,0.85,85232.0
Fis-22832,0.85,85231.0
Fis-22832,0.86,84520.0
Fis-22832,0.86,84519.0
Fis-22832,0.86,83800.0
Fis-22832,0.86,83799.0
Fis-22832,0.87,84518.0
Fis-22832,0.87,84517.0
Fis-22832,0.87,83798.0
Fis-22832,0.87,83797.0
Fis-22832,0.87,84516.0
Fis-22832,0.87,84515.0
Fis-22832,0.87,83796.0
Fis-22832,0.87,83795.0
Fis-22832,0.88,84514.0
Fis-22832,0.88,84513.0
Fis-22832,0.88,83794.0
Fis-22832,0.88,83793.0
Fis-22832,0.88,84512.0
Fis-22832,0.88,84511.0
Fis-22832,0.88,83792.0
Fis-22832,0.88,83791.0
Fis-22832,0.89,83080.0
Fis-22832,0.89,83079.0
Fis-22832,0.89,82360.0
Fis-22832,0.89,82359.0
Fis-22832,0.89,83078.0
Fis-22832,0.89,83077.0
Fis-22832,0.89,82358.0
Fis-22832,0.89,82357.0
Fis-22832,0.9,83076.0
Fis-22832,0.9,83075.0
Fis-22832,0.9,82356.0
Fis-22832,0.9,82355.0
Fis-22832,0.9,83074.0
Fis-22832,0.9,83073.0
Fis-22832,0.9,82354.0
Fis-22832,0.9,82353.0
Fis-22832,0.9,83072.0
Fis-22832,0.9,83071.0
Fis-22832,0.9,82352.0
Fis-22832,0.9,82351.0
Fis-22832,0.91,81640.0
Fis-22832,0.91,81639.0
Fis-22832,0.91,80920.0
Fis-22832,0.91,80919.0
Fis-22832,0.91,81638.0
Fis-22832,0.91,81637.0
Fis-22832,0.91,80918.0
Fis-22832,0.91,80917.0
Fis-22832,0.91,81636.0
Fis-22832,0.91,81635.0
Fis-22832,0.91,80916.0
Fis-22832,0.91,80915.0
Fis-22832,0.92,81634.0
Fis-22832,0.92,81633.0
Fis-22832,0.92,80914.0
Fis-22832,0.92,80913.0
Fis-22832,0.92,81632.0
Fis-22832,0.92,81631.0
Fis-22832,0.92,80912.0
Fis-22832,0.92,80911.0
Fis-22832,0.92,80200.0
Fis-22832,0.92,80199.0
Fis-22832,0.92,79480.0
Fis-22832,0.92,79479.0
Fis-22832,0.92,80198.0
Fis-22832,0.92,80197.0
Fis-22832,0.92,79478.0
Fis-22832,0.92,79477.0
Fis-22832,0.93,80196.0
Fis-22832,0.93,80195.0
Fis-22832,0.93,79476.0
Fis-22832,0.93,79475.0
Fis-22832,0.93,80194.0
Fis-22832,0.93,80193.0
Fis-22832,0.93,79474.0
Fis-22832,0.93,79473.0
Fis-22832,0.93,80192.0
Fis-22832,0.93,80191.0
Fis-22832,0.93,79472.0
Fis-22832,0.93,79471.0
Fis-22832,0.86,85950.0
Fis-22832,0.86,85949.0
Fis-22832,0.86,85230.0
Fis-22832,0.86,85229.0
Fis-22832,0.86,85948.0
Fis-22832,0.86,85947.0
Fis-22832,0.86,85228.0
Fis-22832,0.86,85227.0
Fis-22832,0.86,85946.0
Fis-22832,0.86,85945.0
Fis-22832,0.86,85226.0
Fis-22832,0.86,85225.0
Fis-22832,0.86,85944.0
Fis-22832,0.86,85943.0
Fis-22832,0.86,85224.0
Fis-22832,0.86,85223.0
Fis-22832,0.86,85942.0
Fis-22832,0.86,85941.0
Fis-22832,0.86,85222.0
Fis-22832,0.86,85221.0
Fis-22832,0.89,84510.0
Fis-22832,0.89,84509.0
Fis-22832,0.89,83790.0
Fis-22832,0.89,83789.0
Fis-22832,0.89,84508.0
Fis-22832,0.89,84507.0
Fis-22832,0.89,83788.0
Fis-22832,0.89,83787.0
Fis-22832,0.89,84506.0
Fis-22832,0.89,84505.0
Fis-22832,0.89,83786.0
Fis-22832,0.89,83785.0
Fis-22832,0.89,84504.0
Fis-22832,0.89,84503.0
Fis-22832,0.89,83784.0
Fis-22832,0.89,83783.0
Fis-22832,0.88,84502.0
Fis-22832,0.88,84501.0
Fis-22832,0.88,83782.0
Fis-22832,0.88,83781.0
Fis-22832,0.91,83070.0
Fis-22832,0.91,83069.0
Fis-22832,0.91,82350.0
Fis-22832,0.91,82349.0
Fis-22832,0.91,83068.0
Fis-22832,0.91,83067.0
Fis-22832,0.91,82348.0
Fis-22832,0.91,82347.0
Fis-22832,0.91,83066.0
Fis-22832,0.91,83065.0
Fis-22832,0.91,82346.0
Fis-22832,0.91,82345.0
Fis-22832,0.91,83064.0
Fis-22832,0.91,83063.0
Fis-22832,0.91,82344.0
Fis-22832,0.91,82343.0
Fis-22832,0.9,83062.0
Fis-22832,0.9,83061.0
Fis-22832,0.9,82342.0
Fis-22832,0.9,82341.0
Fis-22832,0.92,81630.0
Fis-22832,0.92,81629.0
Fis-22832,0.92,80910.0
Fis-22832,0.92,80909.0
Fis-22832,0.92,81628.0
Fis-22832,0.92,81627.0
Fis-22832,0.92,80908.0
Fis-22832,0.92,80907.0
Fis-22832,0.92,81626.0
Fis-22832,0.92,81625.0
Fis-22832,0.92,80906.0
Fis-22832,0.92,80905.0
Fis-22832,0.92,81624.0
Fis-22832,0.92,81623.0
Fis-22832,0.92,80904.0
Fis-22832,0.92,80903.0
Fis-22832,0.92,81622.0
Fis-22832,0.92,81621.0
Fis-22832,0.92,80902.0
Fis-22832,0.92,80901.0
Fis-22832,0.93,80190.0
Fis-22832,0.93,80189.0
Fis-22832,0.93,79470.0
Fis-22832,0.93,79469.0
Fis-22832,0.93,80188.0
Fis-22832,0.93,80187.0
Fis-22832,0.93,79468.0
Fis-22832,0.93,79467.0
Fis-22832,0.93,80186.0
Fis-22832,0.93,80185.0
Fis-22832,0.93,79466.0
Fis-22832,0.93,79465.0
Fis-22832,0.93,80184.0
Fis-22832,0.93,80183.0
Fis-22832,0.93,79464.0
Fis-22832,0.93,79463.0
Fis-22832,0.93,80182.0
Fis-22832,0.93,80181.0
Fis-22832,0.93,79462.0
Fis-22832,0.93,79461.0
Fis-22832,0.93,78760.0
Fis-22832,0.93,78759.0
Fis-22832,0.93,78040.0
Fis-22832,0.93,78039.0
Fis-22832,0.93,78758.0
Fis-22832,0.93,78757.0
Fis-22832,0.93,78038.0
Fis-22832,0.93,78037.0
Fis-22832,0.93,78756.0
Fis-22832,0.93,78755.0
Fis-22832,0.93,78036.0
Fis-22832,0.93,78035.0
Fis-22832,0.93,78754.0
Fis-22832,0.93,78753.0
Fis-22832,0.93,78034.0
Fis-22832,0.93,78033.0
Fis-22832,0.93,78752.0
Fis-22832,0.93,78751.0
Fis-22832,0.93,78032.0
Fis-22832,0.93,78031.0
Fis-22832,0.94,77320.0
Fis-22832,0.94,77319.0
Fis-22832,0.94,76600.0
Fis-22832,0.94,76599.0
Fis-22832,0.94,77318.0
Fis-22832,0.94,77317.0
Fis-22832,0.94,76598.0
Fis-22832,0.94,76597.0
Fis-22832,0.94,77316.0
Fis-22832,0.94,77315.0
Fis-22832,0.94,76596.0
Fis-22832,0.94,76595.0
Fis-22832,0.94,77314.0
Fis-22832,0.94,77313.0
Fis-22832,0.94,76594.0
Fis-22832,0.94,76593.0
Fis-22832,0.94,77312.0
Fis-22832,0.94,77311.0
Fis-22832,0.94,76592.0
Fis-22832,0.94,76591.0
Fis-22832,0.95,75880.0
Fis-22832,0.95,75879.0
Fis-22832,0.95,75160.0
Fis-22832,0.95,75159.0
Fis-22832,0.95,75878.0
Fis-22832,0.95,75877.0
Fis-22832,0.95,75158.0
Fis-22832,0.95,75157.0
Fis-22832,0.95,75876.0
Fis-22832,0.95,75875.0
Fis-22832,0.95,75156.0
Fis-22832,0.95,75155.0
Fis-22832,0.94,75874.0
Fis-22832,0.94,75873.0
Fis-22832,0.94,75154.0
Fis-22832,0.94,75153.0
Fis-22832,0.94,75872.0
Fis-22832,0.94,75871.0
Fis-22832,0.94,75152.0
Fis-22832,0.94,75151.0
Fis-22832,0.96,74440.0
Fis-22832,0.96,74439.0
Fis-22832,0.96,73720.0
Fis-22832,0.96,73719.0
Fis-22832,0.96,74438.0
Fis-22832,0.96,74437.0
Fis-22832,0.96,73718.0
Fis-22832,0.96,73717.0
Fis-22832,0.95,74436.0
Fis-22832,0.95,74435.0
Fis-22832,0.95,73716.0
Fis-22832,0.95,73715.0
Fis-22832,0.95,74434.0
Fis-22832,0.95,74433.0
Fis-22832,0.95,73714.0
Fis-22832,0.95,73713.0
Fis-22832,0.95,74432.0
Fis-22832,0.95,74431.0
Fis-22832,0.95,73712.0
Fis-22832,0.95,73711.0
Fis-22832,0.97,73e3
Fis-22832,0.97,72999.0
Fis-22832,0.97,72280.0
Fis-22832,0.97,72279.0
Fis-22832,0.97,72998.0
Fis-22832,0.97,72997.0
Fis-22832,0.97,72278.0
Fis-22832,0.97,72277.0
Fis-22832,0.96,72996.0
Fis-22832,0.96,72995.0
Fis-22832,0.96,72276.0
Fis-22832,0.96,72275.0
Fis-22832,0.96,72994.0
Fis-22832,0.96,72993.0
Fis-22832,0.96,72274.0
Fis-22832,0.96,72273.0
Fis-22832,0.97,72992.0
Fis-22832,0.97,72991.0
Fis-22832,0.97,72272.0
Fis-22832,0.97,72271.0
Fis-22832,0.93,78750.0
Fis-22832,0.93,78749.0
Fis-22832,0.93,78030.0
Fis-22832,0.93,78029.0
Fis-22832,0.93,78748.0
Fis-22832,0.93,78747.0
Fis-22832,0.93,78028.0
Fis-22832,0.93,78027.0
Fis-22832,0.93,78746.0
Fis-22832,0.93,78745.0
Fis-22832,0.93,78026.0
Fis-22832,0.93,78025.0
Fis-22832,0.93,78744.0
Fis-22832,0.93,78743.0
Fis-22832,0.93,78024.0
Fis-22832,0.93,78023.0
Fis-22832,0.93,78742.0
Fis-22832,0.93,78741.0
Fis-22832,0.93,78022.0
Fis-22832,0.93,78021.0
Fis-22832,0.94,77310.0
Fis-22832,0.94,77309.0
Fis-22832,0.94,76590.0
Fis-22832,0.94,76589.0
Fis-22832,0.94,77308.0
Fis-22832,0.94,77307.0
Fis-22832,0.94,76588.0
Fis-22832,0.94,76587.0
Fis-22832,0.93,77306.0
Fis-22832,0.93,77305.0
Fis-22832,0.93,76586.0
Fis-22832,0.93,76585.0
Fis-22832,0.93,77304.0
Fis-22832,0.93,77303.0
Fis-22832,0.93,76584.0
Fis-22832,0.93,76583.0
Fis-22832,0.93,77302.0
Fis-22832,0.93,77301.0
Fis-22832,0.93,76582.0
Fis-22832,0.93,76581.0
Fis-22832,0.94,75870.0
Fis-22832,0.94,75869.0
Fis-22832,0.94,75150.0
Fis-22832,0.94,75149.0
Fis-22832,0.95,75868.0
Fis-22832,0.95,75867.0
Fis-22832,0.95,75148.0
Fis-22832,0.95,75147.0
Fis-22832,0.95,75866.0
Fis-22832,0.95,75865.0
Fis-22832,0.95,75146.0
Fis-22832,0.95,75145.0
Fis-22832,0.95,75864.0
Fis-22832,0.95,75863.0
Fis-22832,0.95,75144.0
Fis-22832,0.95,75143.0
Fis-22832,0.94,75862.0
Fis-22832,0.94,75861.0
Fis-22832,0.94,75142.0
Fis-22832,0.94,75141.0
Fis-22832,0.96,74430.0
Fis-22832,0.96,74429.0
Fis-22832,0.96,73710.0
Fis-22832,0.96,73709.0
Fis-22832,0.97,74428.0
Fis-22832,0.97,74427.0
Fis-22832,0.97,73708.0
Fis-22832,0.97,73707.0
Fis-22832,0.98,74426.0
Fis-22832,0.98,74425.0
Fis-22832,0.98,73706.0
Fis-22832,0.98,73705.0
Fis-22832,0.99,74424.0
Fis-22832,0.99,74423.0
Fis-22832,0.99,73704.0
Fis-22832,0.99,73703.0
Fis-22832,0.99,74422.0
Fis-22832,0.99,74421.0
Fis-22832,0.99,73702.0
Fis-22832,0.99,73701.0
Fis-22832,0.99,72990.0
Fis-22832,0.99,72989.0
Fis-22832,0.99,72270.0
Fis-22832,0.99,72269.0
Fis-22832,1,72988.0
Fis-22832,1,72987.0
Fis-22832,1,72268.0
Fis-22832,1,72267.0
Fis-22832,1,72986.0
Fis-22832,1,72985.0
Fis-22832,1,72266.0
Fis-22832,1,72265.0
Fis-22832,1,72984.0
Fis-22832,1,72983.0
Fis-22832,1,72264.0
Fis-22832,1,72263.0
Fis-22832,1,72982.0
Fis-22832,1,72981.0
Fis-22832,1,72262.0
Fis-22832,1,72261.0
Fis-22832,0.85,85940.0
Fis-22832,0.85,85939.0
Fis-22832,0.85,85220.0
Fis-22832,0.85,85219.0
Fis-22832,0.85,85938.0
Fis-22832,0.85,85937.0
Fis-22832,0.85,85218.0
Fis-22832,0.85,85217.0
Fis-22832,0.85,85936.0
Fis-22832,0.85,85935.0
Fis-22832,0.85,85216.0
Fis-22832,0.85,85215.0
Fis-22832,0.85,85934.0
Fis-22832,0.85,85933.0
Fis-22832,0.85,85214.0
Fis-22832,0.85,85213.0
Fis-22832,0.85,85932.0
Fis-22832,0.85,85931.0
Fis-22832,0.85,85212.0
Fis-22832,0.85,85211.0
Fis-22832,0.88,84500.0
Fis-22832,0.88,84499.0
Fis-22832,0.88,83780.0
Fis-22832,0.88,83779.0
Fis-22832,0.88,84498.0
Fis-22832,0.88,84497.0
Fis-22832,0.88,83778.0
Fis-22832,0.88,83777.0
Fis-22832,0.88,84496.0
Fis-22832,0.88,84495.0
Fis-22832,0.88,83776.0
Fis-22832,0.88,83775.0
Fis-22832,0.88,84494.0
Fis-22832,0.88,84493.0
Fis-22832,0.88,83774.0
Fis-22832,0.88,83773.0
Fis-22832,0.88,84492.0
Fis-22832,0.88,84491.0
Fis-22832,0.88,83772.0
Fis-22832,0.88,83771.0
Fis-22832,0.9,83060.0
Fis-22832,0.9,83059.0
Fis-22832,0.9,82340.0
Fis-22832,0.9,82339.0
Fis-22832,0.9,83058.0
Fis-22832,0.9,83057.0
Fis-22832,0.9,82338.0
Fis-22832,0.9,82337.0
Fis-22832,0.9,83056.0
Fis-22832,0.9,83055.0
Fis-22832,0.9,82336.0
Fis-22832,0.9,82335.0
Fis-22832,0.9,83054.0
Fis-22832,0.9,83053.0
Fis-22832,0.9,82334.0
Fis-22832,0.9,82333.0
Fis-22832,0.9,83052.0
Fis-22832,0.9,83051.0
Fis-22832,0.9,82332.0
Fis-22832,0.9,82331.0
Fis-22832,0.92,81620.0
Fis-22832,0.92,81619.0
Fis-22832,0.92,80900.0
Fis-22832,0.92,80899.0
Fis-22832,0.92,81618.0
Fis-22832,0.92,81617.0
Fis-22832,0.92,80898.0
Fis-22832,0.92,80897.0
Fis-22832,0.91,81616.0
Fis-22832,0.91,81615.0
Fis-22832,0.91,80896.0
Fis-22832,0.91,80895.0
Fis-22832,0.91,81614.0
Fis-22832,0.91,81613.0
Fis-22832,0.91,80894.0
Fis-22832,0.91,80893.0
Fis-22832,0.92,81612.0
Fis-22832,0.92,81611.0
Fis-22832,0.92,80892.0
Fis-22832,0.92,80891.0
Fis-22832,0.92,80180.0
Fis-22832,0.92,80179.0
Fis-22832,0.92,79460.0
Fis-22832,0.92,79459.0
Fis-22832,0.92,80178.0
Fis-22832,0.92,80177.0
Fis-22832,0.92,79458.0
Fis-22832,0.92,79457.0
Fis-22832,0.92,80176.0
Fis-22832,0.92,80175.0
Fis-22832,0.92,79456.0
Fis-22832,0.92,79455.0
Fis-22832,0.92,80174.0
Fis-22832,0.92,80173.0
Fis-22832,0.92,79454.0
Fis-22832,0.92,79453.0
Fis-22832,0.92,80172.0
Fis-22832,0.92,80171.0
Fis-22832,0.92,79452.0
Fis-22832,0.92,79451.0
Fis-22832,0.86,85930.0
Fis-22832,0.86,85929.0
Fis-22832,0.86,85210.0
Fis-22832,0.86,85209.0
Fis-22832,0.86,85928.0
Fis-22832,0.86,85927.0
Fis-22832,0.86,85208.0
Fis-22832,0.86,85207.0
Fis-22832,0.86,85926.0
Fis-22832,0.86,85925.0
Fis-22832,0.86,85206.0
Fis-22832,0.86,85205.0
Fis-22832,0.86,85924.0
Fis-22832,0.86,85923.0
Fis-22832,0.86,85204.0
Fis-22832,0.86,85203.0
Fis-22832,0.87,85922.0
Fis-22832,0.87,85921.0
Fis-22832,0.87,85202.0
Fis-22832,0.87,85201.0
Fis-22832,0.88,84490.0
Fis-22832,0.88,84489.0
Fis-22832,0.88,83770.0
Fis-22832,0.88,83769.0
Fis-22832,0.89,84488.0
Fis-22832,0.89,84487.0
Fis-22832,0.89,83768.0
Fis-22832,0.89,83767.0
Fis-22832,0.89,84486.0
Fis-22832,0.89,84485.0
Fis-22832,0.89,83766.0
Fis-22832,0.89,83765.0
Fis-22832,0.89,84484.0
Fis-22832,0.89,84483.0
Fis-22832,0.89,83764.0
Fis-22832,0.89,83763.0
Fis-22832,0.89,84482.0
Fis-22832,0.89,84481.0
Fis-22832,0.89,83762.0
Fis-22832,0.89,83761.0
Fis-22832,0.9,83050.0
Fis-22832,0.9,83049.0
Fis-22832,0.9,82330.0
Fis-22832,0.9,82329.0
