iucn_sid,cellarea_tot,ocean_range,marine_range,mpa2015,pct2015,cat2015,speciesid
180522,103390.67,103390.67,103390.67,1432.581088,0.0138559996564487,0-2%,iucn180522
180523,1549837.23,1278901.24,1250094.840648,3216.249196,0.00257280415166966,0-2%,iucn180523
180524,746539.51,629116.82,611533.080404,17800.039864,0.0291072395498878,2-5%,iucn180524
180525,27080101.2,24803388.69,24495470.279568,524187.75188,0.0213993749006416,2-5%,iucn180525
180526,938851.72,938851.72,938833.043264,52412.771264,0.0558275740719338,5-10%,iucn180526
180527,65404.81,49766.23,50474.921852,0,0,gap,iucn180527
180530,4531706.81,3998248.15,3924507.615612,20999.84084,0.00535094918823981,0-2%,iucn180530
180531,1468485.48,1297684.26,1266738.421748,14704.512704,0.0116081682307456,0-2%,iucn180531
180532,18994.83,7834.88,6513.001224,258.527028,0.0396939934614697,2-5%,iucn180532
180534,25163052.7,22670570.32,22319712.404164,554356.381568,0.0248370754752457,2-5%,iucn180534
180535,4062607.03,3484729.33,3417384.813876,41773.513364,0.0122238248365774,0-2%,iucn180535
180536,445789.01,445518.49,445447.829664,0,0,gap,iucn180536
180537,706209.63,601446.8,589814.643512,124.509008,0.000211098536412426,0-2%,iucn180537
180539,3648234.81,3091119.39,3045001.46226,82508.84552,0.0270964879796025,2-5%,iucn180539
180540,10144166.97,8576155.15,8452152.100312,267898.888076,0.0316959378980072,2-5%,iucn180540
180541,21393774.69,19690628.39,19461310.094912,450210.344204,0.023133609300111,2-5%,iucn180541
180542,1876746.54,1684676.91,1666151.231832,2097.03484,0.00125861014290655,0-2%,iucn180542
180544,1390533.08,1234255.51,1210550.970648,18993.079632,0.015689615796874,0-2%,iucn180544
180545,7122959.64,6522833.82,6461011.264808,71593.090588,0.0110807871482836,0-2%,iucn180545
180546,96420.93,96420.93,96420.93,0,0,gap,iucn180546
180547,1250086.67,1067742.16,1038469.564732,1057.633232,0.0010184537591845,0-2%,iucn180547
180549,2834760.86,2447833.7,2415512.402896,31908.145132,0.0132096796910439,0-2%,iucn180549
180982,55078.09,42338.05,39715.403824,32.804548,0.000825990543754114,0-2%,iucn180982
181359,5481787.04,4569487.54,4530445.055088,31562.998456,0.00696686486034139,0-2%,iucn181359
182549,1341177.06,1152490.49,1111037.664008,3484.20644,0.00313599309264723,0-2%,iucn182549
183207,672480.83,553163.24,528609.406116,2636.912304,0.00498839459436586,0-2%,iucn183207
183238,488199.06,403879.14,385546.033048,2641.697672,0.0068518346593158,0-2%,iucn183238
183240,1420497.54,1133828.49,1062391.18142,9164.886044,0.00862665862093297,0-2%,iucn183240
183260,704934.83,627727.75,612572.300596,155.371984,0.000253638605351289,0-2%,iucn183260
183275,1040383.89,872886.31,839196.174052,1023.789816,0.00121996482783841,0-2%,iucn183275
183276,2437148.11,2066959.24,1993135.093404,17227.124816,0.00864322989094454,0-2%,iucn183276
183305,203520.74,196721.2,193618.053688,3185.527776,0.0164526381467155,0-2%,iucn183305
183308,1587510.6,1350609.51,1304351.268084,16672.022244,0.0127818499908311,0-2%,iucn183308
183310,1243924.21,1125514.03,1100931.784784,15431.015944,0.0140163234064748,0-2%,iucn183310
183327,1239687.36,1060532.64,1020260.462928,162.374256,0.000159149807230606,0-2%,iucn183327
183341,1285118.15,1108916.89,1074039.74788,16530.64992,0.0153910969800039,0-2%,iucn183341
183367,694473.5,620151.94,604343.640852,652.508304,0.00107969747655506,0-2%,iucn183367
183373,38118.61,38030.88,37937.159344,0,0,gap,iucn183373
183378,2911534.82,2396264.76,2301307.00196,10991.55808,0.00477622415029312,0-2%,iucn183378
183397,2052227.64,1743312.89,1683603.613704,17127.931252,0.0101733752010177,0-2%,iucn183397
183425,1574130.87,1363112.22,1318781.018124,16139.094308,0.0122378879330234,0-2%,iucn183425
183431,1297958.13,1108307.73,1069903.161696,16109.422092,0.0150568973611252,0-2%,iucn183431
183433,98453.84,98392.32,98407.092248,3039.648264,0.0308885080796783,2-5%,iucn183433
183452,398179.61,333888.92,324103.558612,2495.53318,0.00769980184940679,0-2%,iucn183452
183460,736906.24,615123.82,591813.978988,3680.969836,0.00621980887016972,0-2%,iucn183460
183462,187758.83,176268.87,172457.035396,12601.991544,0.0730732238036158,5-10%,iucn183462
183468,1062611.4,892273.29,856842.075492,4918.666652,0.00574045882279496,0-2%,iucn183468
183472,1169873.9,1004331.65,969172.255768,14245.507384,0.0146986330853141,0-2%,iucn183472
183473,283997.38,277970.96,277461.029032,140.865984,0.000507696466388272,0-2%,iucn183473
183483,815898.5,692885.98,665923.153532,14144.40364,0.0212402941164897,2-5%,iucn183483
183519,98668.24,98606.58,98665.772448,19312.838144,0.195739998429328,>10%,iucn183519
183529,1801374.77,1499044.22,1431599.77682,4635.28384,0.00323783498366863,0-2%,iucn183529
183530,289836.18,271154.35,264482.787328,12483.973532,0.0472014593392723,2-5%,iucn183530
183539,1600429.66,1354541.98,1303472.827456,350.944816,0.000269238306014359,0-2%,iucn183539
183551,488199.06,403879.14,385546.033048,2641.697672,0.0068518346593158,0-2%,iucn183551
183567,148914.95,136287.09,133365.102004,70.432992,0.000528121607089443,0-2%,iucn183567
183582,197122.08,196998.9,197072.864696,22352.486408,0.11342244627377,>10%,iucn183582
183586,709154.87,587221.88,567786.48434,2496.700476,0.00439725239127907,0-2%,iucn183586
183587,272179.23,222651.91,212900.600344,1733.465756,0.00814213653319486,0-2%,iucn183587
183607,386958.48,305943.83,296108.8172,2493.244544,0.00842002804096169,0-2%,iucn183607
183611,622255.89,516662.48,500572.53452,2949.153552,0.00589156086006187,0-2%,iucn183611
183623,1637443.65,1369456.13,1314676.883532,3027.648072,0.00230295984505786,0-2%,iucn183623
183624,4022883.64,3432908.38,3318371.607968,33353.132616,0.0100510541182046,0-2%,iucn183624
183625,93520.56,93520.56,93422.212128,0,0,gap,iucn183625
183646,708740.26,603177.44,581484.079016,2650.691348,0.00455849341994979,0-2%,iucn183646
183652,2135318.4,1780168.21,1710059.600724,5954.090032,0.00348180263979055,0-2%,iucn183652
183653,1717529.63,1450984.07,1400586.515416,16672.022244,0.0119036004277452,0-2%,iucn183653
183703,127744.74,127683.9,127727.706312,0,0,gap,iucn183703
183725,213060.85,212954,212944.819076,56.54264,0.000265527192656516,0-2%,iucn183725
183731,2475000.03,2094246.99,2019609.816876,10940.883924,0.00541732558070238,0-2%,iucn183731
183739,127744.74,127683.9,127727.706312,0,0,gap,iucn183739
183747,1545474.23,1308358.3,1260204.418308,6453.00302,0.00512060021870424,0-2%,iucn183747
183754,715384.95,615202.14,598741.900284,3863.623376,0.00645290295228608,0-2%,iucn183754
183766,496645.29,417578.81,402572.78864,100.81714,0.000250432077986661,0-2%,iucn183766
183771,584747.02,545641.2,535773.669608,3509.030552,0.00654946435603562,0-2%,iucn183771
183774,299564.03,286425.58,282838.634832,445.811848,0.00157620562786552,0-2%,iucn183774
183781,276204.45,237649.66,227853.284536,445.811848,0.00195657415651414,0-2%,iucn183781
183789,1166912.8,994796.01,958569.993188,12544.80278,0.0130869971615517,0-2%,iucn183789
183793,1420497.54,1133828.49,1062391.18142,9164.886044,0.00862665862093297,0-2%,iucn183793
183813,1716019.19,1443424.83,1387748.257804,5391.138592,0.00388481020363956,0-2%,iucn183813
183817,1153394.8,953778.56,923086.34824,5898.307104,0.00638976745268305,0-2%,iucn183817
183822,3682111.38,3074484.05,2959247.821376,23687.625416,0.00800461024078262,0-2%,iucn183822
183825,1279585.45,1093732.19,1056204.14062,16105.718784,0.0152486798381095,0-2%,iucn183825
183839,1323784.53,1112130.22,1067729.602324,15014.529096,0.0140621081061344,0-2%,iucn183839
183870,1216771.93,1072263.32,1044070.577992,14235.112556,0.01363424356175,0-2%,iucn183870
183875,608076.67,500602.36,483960.462636,3004.886864,0.00620895113545682,0-2%,iucn183875
183886,1332235.31,1148120.95,1113355.964544,16595.37918,0.0149057262084162,0-2%,iucn183886
183907,640810.79,524770.4,500319.455756,2882.009768,0.00576033918897914,0-2%,iucn183907
183909,179515.84,146342,141086.975344,94.28528,0.000668277704374287,0-2%,iucn183909
183923,2956338.22,2535505.2,2448669.589744,13812.610096,0.00564086316661615,0-2%,iucn183923
183924,296216.41,246996.23,236921.471768,3.703308,1.56309513543221e-05,0-2%,iucn183924
183925,129566.26,121964.62,119130.306984,1592.763888,0.0133699301909288,0-2%,iucn183925
183961,63872.37,63841.95,63863.853156,0,0,gap,iucn183961
183963,507924.36,443485.26,430259.298656,1932.960092,0.00449254693167116,0-2%,iucn183963
183980,2051649.38,1787407.11,1730884.642264,16584.906156,0.00958175129123967,0-2%,iucn183980
183985,2916723.06,2511729.66,2426057.125184,29329.199808,0.0120892453452742,0-2%,iucn183985
184017,52533.45,49164.44,47605.48072,72.939756,0.0015321713991086,0-2%,iucn184017
184018,565260.02,461853.23,440493.797304,2645.40098,0.0060055351430393,0-2%,iucn184018
184022,610744.98,500752.23,478011.458324,2811.002796,0.00588061802086485,0-2%,iucn184022
184034,1365674.21,1108960.4,1062686.261944,5425.241268,0.00510521445725238,0-2%,iucn184034
184035,2644040.1,2214195.42,2137060.18404,33336.637872,0.0155992976337142,0-2%,iucn184035
184047,2082784.95,1731003.77,1662454.120004,5881.150276,0.00353763162858645,0-2%,iucn184047
184985,540162.1,426541.78,406202.624928,378.165568,0.000930977656944069,0-2%,iucn184985
184986,32900.1,32872.74,32859.61386,0,0,gap,iucn184986
184987,58627.69,49276.05,48116.629396,17.275412,0.000359032048105933,0-2%,iucn184987
184988,198848.05,163593.75,161438.245876,8961.628504,0.0555111860598596,5-10%,iucn184988
184989,687677.76,599264.84,584003.962784,405.810236,0.000694875825954101,0-2%,iucn184989
184990,3741448.88,3702880.93,3688952.701916,53646.128676,0.0145423736791575,0-2%,iucn184990
184991,88802.55,76451.04,74589.414652,86.877588,0.00116474419869536,0-2%,iucn184991
184992,465613.27,425138.99,425046.921112,219044.315752,0.515341494955287,>10%,iucn184992
184993,2908508.27,2427360.97,2386310.708372,22385.095748,0.00938062913159857,0-2%,iucn184993
184994,121695.46,113732.23,111868.542584,2997.593516,0.0267956786310071,2-5%,iucn184994
184995,627775.13,475518.34,460881.10494,2667.281784,0.00578735330090662,0-2%,iucn184995
184996,64328.24,54642.73,53394.352364,0,0,gap,iucn184996
184997,448253.12,432674.64,430274.638564,3090.58544,0.00718282037331907,0-2%,iucn184997
184998,312409.87,265395.23,257065.69796,3566.429256,0.0138736100705079,0-2%,iucn184998
184999,2296787.05,1998463.41,1940771.28684,10918.972544,0.00562609959145597,0-2%,iucn184999
185000,35733121.2,31404262.77,30892858.144516,1121086.388668,0.0362895004218641,2-5%,iucn185000
185002,7427958.15,6498600.57,6355084.583788,93636.393696,0.0147340908624362,0-2%,iucn185002
185003,1156988.25,878821.05,835269.757628,4534.212092,0.00542844039376723,0-2%,iucn185003
185004,245495.71,245495.71,245495.71,0,0,gap,iucn185004
185005,735186.63,732381.05,730902.063548,28.560096,3.90751338987353e-05,0-2%,iucn185005
185006,2943.91,2443.45,2211.465192,0,0,gap,iucn185006
185007,3323855.15,2970271.83,2924902.746096,16032.257596,0.00548129595672847,0-2%,iucn185007
185008,2585.01,2585.01,2585.01,0,0,gap,iucn185008
185009,553448.98,478623.21,469473.67618,561.963888,0.00119700830208963,0-2%,iucn185009
185010,115722.28,115670.88,115618.447152,56.54264,0.000489045142819339,0-2%,iucn185010
185011,5800.02,5684.02,5679.379584,0,0,gap,iucn185011
185012,34361864.55,34361714.53,34361798.176288,1312669.020648,0.0382014065129406,2-5%,iucn185012
185013,28970.62,28621.51,28567.982568,6.982152,0.000244404797691978,0-2%,iucn185013
185014,3964573.04,3318723.41,3222988.254004,12413.356732,0.00385150542096409,0-2%,iucn185014
185015,2341764.88,2323365.78,2315709.401412,2021.374088,0.000872896265294545,0-2%,iucn185015
185016,2254421.97,1903152.7,1881087.792728,30007.424204,0.0159521657202838,0-2%,iucn185016
185017,1460859.1,988557.71,938194.391784,25689.152128,0.0273814812292274,2-5%,iucn185017
185018,2148733.26,2145362.11,2142948.73954,567.43342,0.000264790944146337,0-2%,iucn185018
185019,2822261.46,2273902.98,2209284.665648,21978.061672,0.00994804427593022,0-2%,iucn185019
185020,497783.5,397843.97,395358.932528,13795.362068,0.034893260106177,2-5%,iucn185020
185021,532355.92,451219.47,448604.262868,47200.147876,0.105215558082845,>10%,iucn185021
185022,2010266.12,1778253.08,1726005.392524,10092.1367,0.00584710612360365,0-2%,iucn185022
185023,108190532.5,106512232.33,106268341.327264,1946538.78824,0.0183172030722249,0-2%,iucn185023
185024,7876189.47,7062451.59,6938673.540092,90714.56798,0.0130737622192263,0-2%,iucn185024
185025,414067.29,404586.95,400524.16214,42.80714,0.000106877796763325,0-2%,iucn185025
185026,53959822.17,48639535.55,48013333.418824,1206554.62418,0.0251295741883849,2-5%,iucn185026
185027,9941503.2,8801654.91,8648496.8901,479302.3397,0.0554203054924678,5-10%,iucn185027
185028,5790.57,5790.57,5790.57,0,0,gap,iucn185028
185029,6681135.17,6313572.83,6235383.808188,84629.92148,0.0135725280244767,0-2%,iucn185029
185030,970281.77,909079.92,892284.232688,990.255676,0.00110979846972849,0-2%,iucn185030
185031,2969872.98,2451939.63,2380208.827324,70247.978592,0.0295133678127636,2-5%,iucn185031
185032,15881562.65,13669057.85,13367060.455492,269673.6777,0.0201744937563443,2-5%,iucn185032
185033,1146071.05,1146071.05,1146071.05,0,0,gap,iucn185033
185034,748208.64,546172.38,523896.429652,9570.79278,0.0182684825440735,0-2%,iucn185034
185035,6775834.04,6207336.48,6114780.089164,24550.523264,0.00401494786501087,0-2%,iucn185035
185036,132601489.52,132596589.01,132595777.721604,920282.414224,0.00694051070130008,0-2%,iucn185036
185037,2444639.59,2059579.73,1985463.247788,5544.780936,0.00279268878040298,0-2%,iucn185037
185038,24313394.38,21968606,21694200.897932,236084.865276,0.0108823950873666,0-2%,iucn185038
185039,1473101.59,1299057.61,1260313.076596,9919.96488,0.00787103225715391,0-2%,iucn185039
185040,12661693.25,11072431.75,10866088.966448,255718.282588,0.0235336084011091,2-5%,iucn185040
185041,821088.47,717855.51,701795.76664,51.671108,7.3626987303424e-05,0-2%,iucn185041
185042,6310487.54,5615827.59,5566122.747076,66479.264512,0.0119435498519904,0-2%,iucn185042
185043,2807.13,2807.13,2807.13,0,0,gap,iucn185043
185044,4029107.31,3894661.46,3873401.711128,115551.067196,0.0298319347730008,2-5%,iucn185044
185045,36422.97,33358.72,33240.4604,1.127324,3.39142113687451e-05,0-2%,iucn185045
185046,94023.55,71584.75,64570.09934,696.0333,0.0107794986706613,0-2%,iucn185046
185047,39633.17,28300.76,26511.73752,0,0,gap,iucn185047
185048,1805176.22,1783727.1,1782463.352908,63.169224,3.54392834483484e-05,0-2%,iucn185048
185049,488340.82,487799.3,487377.225084,19.748756,4.05204736364041e-05,0-2%,iucn185049
185050,10735272.1,10735272.1,10735272.1,9943.359272,0.000926232626371902,0-2%,iucn185050
185051,2393760.99,2104284.34,2059650.8908,12532.225536,0.00608463579530815,0-2%,iucn185051
185052,580866.93,553503.38,552460.403008,477.774596,0.000864812380034197,0-2%,iucn185052
185053,89387,87166.58,86862.709568,35.730772,0.000411347656292351,0-2%,iucn185053
185054,8978810.23,8322645.37,8246242.70894,255453.039,0.0309781130651243,2-5%,iucn185054
185055,43000.76,42313.54,41995.66,0,0,gap,iucn185055
185056,1765145.7,1490608.12,1463864.098808,60503.290316,0.0413312208184263,2-5%,iucn185056
185057,11885.16,11825.66,11755.4823,1.190004,0.000101229704543896,0-2%,iucn185057
185058,7949161.12,6209585.61,5976266.97842,129364.878888,0.0216464357022754,2-5%,iucn185058
185059,1889813.74,1595067.55,1537600.66002,10092.1367,0.00656356163366158,0-2%,iucn185059
185060,9747674.88,8659084.6,8519118.7255,181741.861464,0.0213334110393365,2-5%,iucn185060
185061,1531658.1,1497095.7,1490409.354108,3419.81984,0.00229455070888678,0-2%,iucn185061
185062,5345540.84,4765559.32,4686081.424104,15675.93034,0.00334521083209674,0-2%,iucn185062
185063,1938701.77,1799282.09,1769567.662416,14834.8149,0.00838329904816748,0-2%,iucn185063
185064,9112124.43,8333124.91,8226302.062024,407789.0603,0.0495713696415942,2-5%,iucn185064
185065,1339246.18,1206694.56,1183462.881748,52427.174692,0.0442998048359269,2-5%,iucn185065
185066,4623921.47,3561992.59,3412537.526288,50911.608424,0.0149189885918644,0-2%,iucn185066
185067,3168414.92,3159595.67,3155510.438788,10579.5094,0.00335270936516486,0-2%,iucn185067
185068,67950.01,67923.86,67882.0408,142.21248,0.00209499417407026,0-2%,iucn185068
185069,5740211.65,5483001.89,5454370.448032,739569.769596,0.135592141502388,>10%,iucn185069
185070,911258.29,719936.14,686905.445832,1058.823236,0.00154143957137728,0-2%,iucn185070
185071,4107926.74,4061785.56,4052557.378376,750045.577068,0.185079570019208,>10%,iucn185071
185072,2064202.25,1918051.64,1895517.656452,1654.007976,0.000872589063135369,0-2%,iucn185072
185073,3034988.45,2981862.78,2965932.909676,363287.8863,0.122486886036706,>10%,iucn185073
185074,2940892.03,2642717.52,2603271.240144,12511.151876,0.00480593481119852,0-2%,iucn185074
185075,2007288.28,1718393.95,1692927.029088,80088.369888,0.0473076325865885,2-5%,iucn185075
185076,2702267.42,2498779.44,2473289.656724,51770.70796,0.0209319227205167,2-5%,iucn185076
185077,2284544.55,2181476.68,2165065.092556,35996.720084,0.0166261606673006,0-2%,iucn185077
185078,42972.63,42972.63,42969.19692,0,0,gap,iucn185078
185079,249814.51,249785.51,249813.349996,0,0,gap,iucn185079
185080,13799634.33,12612403.2,12443686.668064,102400.291596,0.0082290959526331,0-2%,iucn185080
185081,2397038.15,2080690.26,2057285.664916,27314.445572,0.0132769337957329,0-2%,iucn185081
185082,1633130.96,1471025.32,1449745.566868,4755.98784,0.00328056725862231,0-2%,iucn185082
185083,6529692.79,5148891.9,4960139.24668,129787.55022,0.0261661102169403,2-5%,iucn185083
185084,6376235.44,5925789.82,5880925.362164,24065.098824,0.00409205989568022,0-2%,iucn185084
185085,10128.1,10128.1,10128.1,0,0,gap,iucn185085
185086,2332966.47,2010906.87,1981616.25702,31307.56444,0.0157990046403238,0-2%,iucn185086
185087,528229.97,509057.03,505879.671584,508.977432,0.0010061235123489,0-2%,iucn185087
185088,414396.79,399440.28,397181.502008,467.59326,0.00117727854302384,0-2%,iucn185088
185089,1856990.93,1514319.67,1484599.194444,2793.001308,0.00188131673414117,0-2%,iucn185089
185090,522270.84,500878.38,498407.536296,54.875612,0.000110101890528818,0-2%,iucn185090
185091,3253760.47,2722273.59,2659385.144352,69486.96772,0.0261289598716366,2-5%,iucn185091
185092,1194155.32,955733.84,930398.620028,6905.512548,0.00742210102137961,0-2%,iucn185092
185093,17157907.44,15092758.03,14820520.845348,131663.892872,0.00888389107548321,0-2%,iucn185093
