spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname
GROUPERS,132796,NA,iucn,TRUE,Actinopterygii,Epinephelus caninus
GROUPERS,132797,NA,iucn,TRUE,Actinopterygii,Epinephelus posteli
GROUPERS,132798,NA,iucn,TRUE,Actinopterygii,Epinephelus heniochus
GROUPERS,132799,NA,iucn,TRUE,Actinopterygii,Epinephelus quoyanus
GROUPERS,132800,NA,iucn,TRUE,Actinopterygii,Gracila albomarginata
GROUPERS,132801,NA,iucn,TRUE,Actinopterygii,Plectropomus punctatus
GROUPERS,132802,NA,iucn,TRUE,Actinopterygii,Epinephelus poecilonotus
GROUPERS,132803,NA,iucn,TRUE,Actinopterygii,Cephalopholis polyspila
GROUPERS,132804,NA,iucn,TRUE,Actinopterygii,Epinephelus ongus
GROUPERS,132805,NA,iucn,TRUE,Actinopterygii,Cephalopholis polleni
GROUPERS,132806,NA,iucn,TRUE,Actinopterygii,Cephalopholis fulva
GROUPERS,132807,NA,iucn,TRUE,Actinopterygii,Hyporthodus septemfasciatus
GROUPERS,132808,NA,iucn,TRUE,Actinopterygii,Cephalopholis cyanostigma
GROUPERS,132809,NA,iucn,TRUE,Actinopterygii,Alphestes multiguttatus
GROUPERS,132810,NA,iucn,TRUE,Actinopterygii,Variola albimarginata
GROUPERS,132811,NA,iucn,TRUE,Actinopterygii,Mycteroperca xenarcha
GROUPERS,132812,NA,iucn,TRUE,Actinopterygii,Epinephelus amblycephalus
GROUPERS,132813,NA,iucn,TRUE,Actinopterygii,Epinephelus bontoides
GROUPERS,132814,NA,iucn,TRUE,Actinopterygii,Aethaloperca rogaa
GROUPERS,132815,NA,iucn,TRUE,Actinopterygii,Epinephelus cyanopodus
GROUPERS,132816,NA,iucn,TRUE,Actinopterygii,Saloptia powelli
GROUPERS,132817,NA,iucn,TRUE,Actinopterygii,Epinephelus fasciatus
GROUPERS,132818,NA,iucn,TRUE,Actinopterygii,Plectropomus maculatus
GROUPERS,132819,NA,iucn,TRUE,Actinopterygii,Epinephelus adscensionis
GROUPERS,132820,NA,iucn,TRUE,Actinopterygii,Cephalopholis taeniops
GROUPERS,132821,NA,iucn,TRUE,Actinopterygii,Epinephelus trimaculatus
GROUPERS,132822,NA,iucn,TRUE,Actinopterygii,Paranthias colonus
GROUPERS,132823,NA,iucn,TRUE,Actinopterygii,Epinephelus chlorostigma
GROUPERS,132824,NA,iucn,TRUE,Actinopterygii,Epinephelus epistictus
GROUPERS,132825,NA,iucn,TRUE,Actinopterygii,Cephalopholis spiloparaea
GROUPERS,132826,NA,iucn,TRUE,Actinopterygii,Epinephelus bleekeri
GROUPERS,132827,NA,iucn,TRUE,Actinopterygii,Hyporthodus mystacinus
GROUPERS,132828,NA,iucn,TRUE,Actinopterygii,Hyporthodus haifensis
GROUPERS,132829,NA,iucn,TRUE,Actinopterygii,Epinephelus howlandi
GROUPERS,132830,NA,iucn,TRUE,Actinopterygii,Mycteroperca acutirostris
CORALS_Part1,132859,NA,iucn,TRUE,Anthozoa,Oulastrea crispata
CORALS_Part1,132860,NA,iucn,TRUE,Anthozoa,Psammocora stellata
CORALS_Part1,132861,NA,iucn,TRUE,Anthozoa,Calathiscus tantillus
CORALS_Part3,132863,NA,iucn,TRUE,Anthozoa,Acropora prostrata
CORALS_Part3,132864,NA,iucn,TRUE,Anthozoa,Fungia costulata
CORALS_Part1,132865,NA,iucn,TRUE,Anthozoa,Alveopora japonica
CORALS_Part3,132866,NA,iucn,TRUE,Anthozoa,Montipora angulata
CORALS_Part1,132869,NA,iucn,TRUE,Anthozoa,Acropora florida
CORALS_Part3,132870,NA,iucn,TRUE,Anthozoa,Moseleya latistellata
CORALS_Part1,132871,NA,iucn,TRUE,Anthozoa,Pectinia elongata
CORALS_Part3,132872,NA,iucn,TRUE,Anthozoa,Favia vietnamensis
CORALS_Part1,132873,NA,iucn,TRUE,Anthozoa,Porites densa
CORALS_Part1,132874,NA,iucn,TRUE,Anthozoa,Scolymia lacera
CORALS_Part3,132875,NA,iucn,TRUE,Anthozoa,Pocillopora kelleheri
CORALS_Part1,132876,NA,iucn,TRUE,Anthozoa,Leptoseris tubulifera
CORALS_Part3,132877,NA,iucn,TRUE,Anthozoa,Fungia fralinae
CORALS_Part3,132878,NA,iucn,TRUE,Anthozoa,Favia maxima
CORALS_Part3,132880,NA,iucn,TRUE,Anthozoa,Pavona venosa
CORALS_Part3,132883,NA,iucn,TRUE,Anthozoa,Goniastrea australensis
CORALS_Part3,132884,NA,iucn,TRUE,Anthozoa,Colpophyllia natans
CORALS_Part3,132885,NA,iucn,TRUE,Anthozoa,Leptoseris hawaiiensis
CORALS_Part1,132886,NA,iucn,TRUE,Anthozoa,Acropora seriata
CORALS_Part1,132891,NA,iucn,TRUE,Anthozoa,Porites duerdeni
CORALS_Part1,132892,NA,iucn,TRUE,Anthozoa,Montipora hodgsoni
CORALS_Part1,132893,NA,iucn,TRUE,Anthozoa,Platygyra crosslandi
CORALS_Part1,132894,NA,iucn,TRUE,Anthozoa,Favia veroni
CORALS_Part1,132896,NA,iucn,TRUE,Anthozoa,Alveopora marionensis
CORALS_Part3,132898,NA,iucn,TRUE,Anthozoa,Goniopora cellulosa
CORALS_Part3,132900,NA,iucn,TRUE,Anthozoa,Symphyllia radians
CORALS_Part3,132901,NA,iucn,TRUE,Anthozoa,Leptoseris amitoriensis
CORALS_Part3,132902,NA,iucn,TRUE,Anthozoa,Fungia puishani
CORALS_Part3,132903,NA,iucn,TRUE,Anthozoa,Leptoseris solida
CORALS_Part1,132906,NA,iucn,TRUE,Anthozoa,Acropora irregularis
CORALS_Part3,132907,NA,iucn,TRUE,Anthozoa,Echinomorpha nishihirai
CORALS_Part1,132908,NA,iucn,TRUE,Anthozoa,Acropora rosaria
CORALS_Part3,132909,NA,iucn,TRUE,Anthozoa,Acropora turaki
CORALS_Part3,132911,NA,iucn,TRUE,Anthozoa,Pavona maldivensis
CORALS_Part3,132912,NA,iucn,TRUE,Anthozoa,Enigmopora darveliensis
CORALS_Part1,132915,NA,iucn,TRUE,Anthozoa,Siderastrea stellata
CORALS_Part3,132916,NA,iucn,TRUE,Anthozoa,Turbinaria irregularis
CORALS_Part3,132917,NA,iucn,TRUE,Anthozoa,Gardineroseris planulata
CORALS_Part3,132919,NA,iucn,TRUE,Anthozoa,Acropora stoddarti
CORALS_Part3,132922,NA,iucn,TRUE,Anthozoa,Montastrea curta
CORALS_Part1,132923,NA,iucn,TRUE,Anthozoa,Pocillopora woodjonesi
CORALS_Part1,132925,NA,iucn,TRUE,Anthozoa,Fungia hexagonalis
CORALS_Part3,132927,NA,iucn,TRUE,Anthozoa,Leptoseris striata
CORALS_Part1,132928,NA,iucn,TRUE,Anthozoa,Pectinia lactuca
CORALS_Part1,132931,NA,iucn,TRUE,Anthozoa,Acropora willisae
CORALS_Part3,132933,NA,iucn,TRUE,Anthozoa,Acropora carduus
CORALS_Part3,132934,NA,iucn,TRUE,Anthozoa,Acropora tanegashimensis
CORALS_Part3,132935,NA,iucn,TRUE,Anthozoa,Acropora plumosa
CORALS_Part3,132936,NA,iucn,TRUE,Anthozoa,Favia pallida
CORALS_Part1,132938,NA,iucn,TRUE,Anthozoa,Porites evermanni
CORALS_Part1,132939,NA,iucn,TRUE,Anthozoa,Heterocyathus sulcatus
CORALS_Part1,132940,NA,iucn,TRUE,Anthozoa,Acropora acuminata
CORALS_Part3,132941,NA,iucn,TRUE,Anthozoa,Indophyllia macassarensis
CORALS_Part1,132942,NA,iucn,TRUE,Anthozoa,Montipora patula
CORALS_Part1,132945,NA,iucn,TRUE,Anthozoa,Porites colonensis
CORALS_Part3,132946,NA,iucn,TRUE,Anthozoa,Acropora lianae
CORALS_Part1,132949,NA,iucn,TRUE,Anthozoa,Goniopora pendulus
CORALS_Part3,132950,NA,iucn,TRUE,Anthozoa,Acropora macrostoma
CORALS_Part3,132953,NA,iucn,TRUE,Anthozoa,Merulina scheeri
CORALS_Part3,132954,NA,iucn,TRUE,Anthozoa,Fungia cyclolites
CORALS_Part1,132955,NA,iucn,TRUE,Anthozoa,Goniopora pearsoni
CORALS_Part3,132957,NA,iucn,TRUE,Anthozoa,Turbinaria bifrons
CORALS_Part1,132959,NA,iucn,TRUE,Anthozoa,Porites desilveri
CORALS_Part1,132961,NA,iucn,TRUE,Anthozoa,Oculina tenella
CORALS_Part1,132962,NA,iucn,TRUE,Anthozoa,Symphyllia erythraea
CORALS_Part3,132963,NA,iucn,TRUE,Anthozoa,Manicina areolata
CORALS_Part3,132964,NA,iucn,TRUE,Anthozoa,Fungia taiwanensis
CORALS_Part1,132965,NA,iucn,TRUE,Anthozoa,Boninastrea boninensis
CORALS_Part3,132967,NA,iucn,TRUE,Anthozoa,Euphyllia yaeyamaensis
CORALS_Part1,132968,NA,iucn,TRUE,Anthozoa,Halomitra clavator
CORALS_Part1,132969,NA,iucn,TRUE,Anthozoa,Acropora listeri
CORALS_Part3,132970,NA,iucn,TRUE,Anthozoa,Agaricia lamarcki
CORALS_Part1,132971,NA,iucn,TRUE,Anthozoa,Acropora tumida
CORALS_Part1,132972,NA,iucn,TRUE,Anthozoa,Acropora paniculata
CORALS_Part1,132974,NA,iucn,TRUE,Anthozoa,Plerogyra discus
CORALS_Part3,132975,NA,iucn,TRUE,Hydrozoa,Millepora tenera
CORALS_Part3,132977,NA,iucn,TRUE,Anthozoa,Montipora stilosa
CORALS_Part3,132980,NA,iucn,TRUE,Anthozoa,Leptoria phrygia
CORALS_Part1,132982,NA,iucn,TRUE,Anthozoa,Montigyra kenti
CORALS_Part3,132983,NA,iucn,TRUE,Anthozoa,Leptastrea bottae
CORALS_Part1,132984,NA,iucn,TRUE,Anthozoa,Acropora derawanensis
CORALS_Part3,132987,NA,iucn,TRUE,Anthozoa,Echinopora gemmacea
CORALS_Part3,132988,NA,iucn,TRUE,Anthozoa,Acropora longicyathus
CORALS_Part3,132989,NA,iucn,TRUE,Anthozoa,Psammocora interstinctus
CORALS_Part1,132990,NA,iucn,TRUE,Anthozoa,Acropora multiacuta
CORALS_Part3,132991,NA,iucn,TRUE,Anthozoa,Coscinaraea crassa
CORALS_Part1,132992,NA,iucn,TRUE,Anthozoa,Acropora humilis
CORALS_Part1,132994,NA,iucn,TRUE,Anthozoa,Favites vasta
CORALS_Part3,132995,NA,iucn,TRUE,Anthozoa,Goniopora planulata
CORALS_Part3,132996,NA,iucn,TRUE,Anthozoa,Fungia seychellensis
CORALS_Part3,132999,NA,iucn,TRUE,Hydrozoa,Millepora nitida
CORALS_Part1,133000,NA,iucn,TRUE,Anthozoa,Acropora ocellata
CORALS_Part1,133001,NA,iucn,TRUE,Anthozoa,Goniopora pandoraensis
CORALS_Part1,133002,NA,iucn,TRUE,Anthozoa,Seriatopora stellata
CORALS_Part3,133003,NA,iucn,TRUE,Anthozoa,Leptastrea bewickensis
CORALS_Part1,133004,NA,iucn,TRUE,Anthozoa,Simplastrea vesicularis
CORALS_Part3,133006,NA,iucn,TRUE,Anthozoa,Acropora palmata
CORALS_Part1,133007,NA,iucn,TRUE,Anthozoa,Montipora malampaya
CORALS_Part3,133008,NA,iucn,TRUE,Anthozoa,Fungia spinifer
CORALS_Part3,133011,NA,iucn,TRUE,Anthozoa,Pocillopora ankeli
CORALS_Part3,133013,NA,iucn,TRUE,Anthozoa,Acropora grandis
CORALS_Part1,133018,NA,iucn,TRUE,Anthozoa,Acropora minuta
CORALS_Part1,133020,NA,iucn,TRUE,Anthozoa,Acropora tenuis
CORALS_Part3,133023,NA,iucn,TRUE,Anthozoa,Porites lichen
CORALS_Part1,133024,NA,iucn,TRUE,Anthozoa,Merulina scabricula
CORALS_Part1,133025,NA,iucn,TRUE,Anthozoa,Acropora vaughani
CORALS_Part3,133026,NA,iucn,TRUE,Anthozoa,Mycedium mancaoi
CORALS_Part1,133029,NA,iucn,TRUE,Anthozoa,Favia rotumana
CORALS_Part3,133030,NA,iucn,TRUE,Anthozoa,Acropora tutuilensis
CORALS_Part3,133031,NA,iucn,TRUE,Anthozoa,Montipora effusa
CORALS_Part1,133032,NA,iucn,TRUE,Anthozoa,Lobophyllia flabelliformis
CORALS_Part3,133033,NA,iucn,TRUE,Anthozoa,Acropora pulchra
CORALS_Part3,133034,NA,iucn,TRUE,Anthozoa,Fungia fragilis
CORALS_Part1,133037,NA,iucn,TRUE,Anthozoa,Mycetophyllia reesi
CORALS_Part3,133038,NA,iucn,TRUE,Anthozoa,Porites nigrescens
CORALS_Part1,133040,NA,iucn,TRUE,Anthozoa,Echinopora mammiformis
CORALS_Part1,133043,NA,iucn,TRUE,Anthozoa,Psammocora digitata
CORALS_Part1,133045,NA,iucn,TRUE,Anthozoa,Pocillopora ligulata
CORALS_Part1,133046,NA,iucn,TRUE,Anthozoa,Anacropora spinosa
CORALS_Part3,133051,NA,iucn,TRUE,Anthozoa,Goniopora norfolkensis
CORALS_Part3,133052,NA,iucn,TRUE,Anthozoa,Echinopora irregularis
CORALS_Part1,133053,NA,iucn,TRUE,Anthozoa,Scolymia cubensis
CORALS_Part1,133054,NA,iucn,TRUE,Anthozoa,Goniopora tenuidens
CORALS_Part1,133055,NA,iucn,TRUE,Anthozoa,Favites halicora
CORALS_Part1,133056,NA,iucn,TRUE,Anthozoa,Montipora spongiosa
CORALS_Part1,133057,NA,iucn,TRUE,Anthozoa,Euphyllia paradivisa
CORALS_Part3,133058,NA,iucn,TRUE,Anthozoa,Echinophyllia echinata
CORALS_Part1,133059,NA,iucn,TRUE,Anthozoa,Platygyra verweyi
CORALS_Part1,133061,NA,iucn,TRUE,Anthozoa,Acropora tizardi
CORALS_Part1,133064,NA,iucn,TRUE,Anthozoa,Montipora florida
CORALS_Part1,133066,NA,iucn,TRUE,Anthozoa,Montipora informis
CORALS_Part1,133070,NA,iucn,TRUE,Anthozoa,Montastrea colemani
CORALS_Part3,133071,NA,iucn,TRUE,Anthozoa,Montipora foliosa
CORALS_Part1,133072,NA,iucn,TRUE,Anthozoa,Montipora echinata
CORALS_Part3,133073,NA,iucn,TRUE,Anthozoa,Porites bernardi
CORALS_Part3,133074,NA,iucn,TRUE,Anthozoa,Goniastrea deformis
CORALS_Part1,133076,NA,iucn,TRUE,Anthozoa,Lobophyllia robusta
CORALS_Part1,133081,NA,iucn,TRUE,Anthozoa,Acropora kirstyae
CORALS_Part3,133082,NA,iucn,TRUE,Anthozoa,Porites lutea
CORALS_Part1,133084,NA,iucn,TRUE,Anthozoa,Barabattoia amicorum
CORALS_Part3,133086,NA,iucn,TRUE,Anthozoa,Acropora lamarcki
CORALS_Part3,133087,NA,iucn,TRUE,Anthozoa,Acropora subglabra
CORALS_Part3,133088,NA,iucn,TRUE,Anthozoa,Echinopora lamellosa
CORALS_Part3,133089,NA,iucn,TRUE,Anthozoa,Echinophyllia patula
CORALS_Part3,133090,NA,iucn,TRUE,Anthozoa,Leptastrea purpurea
CORALS_Part1,133092,NA,iucn,TRUE,Anthozoa,Astreopora incrustans
CORALS_Part1,133093,NA,iucn,TRUE,Anthozoa,Alveopora daedalea
CORALS_Part3,133094,NA,iucn,TRUE,Anthozoa,Psammocora nierstraszi
CORALS_Part3,133096,NA,iucn,TRUE,Anthozoa,Porites columnaris
CORALS_Part1,133097,NA,iucn,TRUE,Anthozoa,Pocillopora danae
CORALS_Part3,133099,NA,iucn,TRUE,Anthozoa,Pocillopora elegans
CORALS_Part1,133100,NA,iucn,TRUE,Anthozoa,Agaricia undata
CORALS_Part1,133102,NA,iucn,TRUE,Anthozoa,Dichocoenia stokesii
CORALS_Part3,133103,NA,iucn,TRUE,Anthozoa,Acropora pinguis
CORALS_Part3,133104,NA,iucn,TRUE,Anthozoa,Acropora elegantula
CORALS_Part1,133105,NA,iucn,TRUE,Anthozoa,Porites murrayensis
CORALS_Part1,133106,NA,iucn,TRUE,Anthozoa,Acanthastrea hillae
CORALS_Part1,133107,NA,iucn,TRUE,Anthozoa,Porites attenuata
CORALS_Part3,133109,NA,iucn,TRUE,Anthozoa,Galaxea acrhelia
CORALS_Part1,133110,NA,iucn,TRUE,Anthozoa,Ctenactis crassa
CORALS_Part3,133111,NA,iucn,TRUE,Anthozoa,Montipora saudii
CORALS_Part1,133112,NA,iucn,TRUE,Anthozoa,Acropora caroliniana
CORALS_Part1,133113,NA,iucn,TRUE,Anthozoa,Montipora cactus
CORALS_Part1,133115,NA,iucn,TRUE,Anthozoa,Acropora retusa
CORALS_Part1,133120,NA,iucn,TRUE,Anthozoa,Acropora latistella
CORALS_Part1,133121,NA,iucn,TRUE,Anthozoa,Siderastrea glynni
CORALS_Part3,133122,NA,iucn,TRUE,Anthozoa,Acropora plantaginea
CORALS_Part1,133123,NA,iucn,TRUE,Anthozoa,Porites cumulatus
CORALS_Part1,133124,NA,iucn,TRUE,Anthozoa,Dendrogyra cylindrus
CORALS_Part1,133125,NA,iucn,TRUE,Anthozoa,Acropora fenneri
CORALS_Part1,133127,NA,iucn,TRUE,Anthozoa,Symphyllia valenciennesii
CORALS_Part1,133128,NA,iucn,TRUE,Anthozoa,Acropora pruinosa
CORALS_Part1,133129,NA,iucn,TRUE,Anthozoa,Astreopora ocellata
CORALS_Part1,133131,NA,iucn,TRUE,Anthozoa,Montipora friabilis
CORALS_Part3,133132,NA,iucn,TRUE,Anthozoa,Acropora aspera
CORALS_Part1,133133,NA,iucn,TRUE,Anthozoa,Acropora abrolhosensis
CORALS_Part3,133134,NA,iucn,TRUE,Anthozoa,Montastraea annularis
CORALS_Part3,133136,NA,iucn,TRUE,Anthozoa,Favia marshae
CORALS_Part3,133138,NA,iucn,TRUE,Anthozoa,Acropora parapharaonis
CORALS_Part3,133139,NA,iucn,TRUE,Anthozoa,Isopora palifera
CORALS_Part3,133140,NA,iucn,TRUE,Hydrozoa,Millepora exaesa
CORALS_Part3,133142,NA,iucn,TRUE,Anthozoa,Cladocora caespitosa
CORALS_Part1,133143,NA,iucn,TRUE,Hydrozoa,Millepora squarrosa
CORALS_Part1,133144,NA,iucn,TRUE,Hydrozoa,Millepora alcicornis
CORALS_Part1,133145,NA,iucn,TRUE,Anthozoa,Stylocoeniella cocosensis
CORALS_Part3,133148,NA,iucn,TRUE,Anthozoa,Ctenactis echinata
CORALS_Part3,133149,NA,iucn,TRUE,Anthozoa,Goniopora ciliatus
CORALS_Part3,133150,NA,iucn,TRUE,Anthozoa,Porites aranetai
CORALS_Part1,133151,NA,iucn,TRUE,Anthozoa,Favia lacuna
CORALS_Part1,133152,NA,iucn,TRUE,Anthozoa,Lobophyllia pachysepta
CORALS_Part3,133154,NA,iucn,TRUE,Anthozoa,Echinophyllia pectinata
CORALS_Part3,133157,NA,iucn,TRUE,Anthozoa,Scolymia vitiensis
CORALS_Part3,133158,NA,iucn,TRUE,Anthozoa,Podabacia crustacea
CORALS_Part3,133159,NA,iucn,TRUE,Anthozoa,Plesiastrea devantieri
CORALS_Part1,133160,NA,iucn,TRUE,Anthozoa,Acropora austera
CORALS_Part1,133161,NA,iucn,TRUE,Anthozoa,Platygyra contorta
CORALS_Part1,133162,NA,iucn,TRUE,Anthozoa,Montastrea salebrosa
CORALS_Part3,133163,NA,iucn,TRUE,Anthozoa,Coscinaraea marshae
CORALS_Part1,133165,NA,iucn,TRUE,Anthozoa,Oculina varicosa
CORALS_Part1,133169,NA,iucn,TRUE,Anthozoa,Stylophora mamillata
CORALS_Part1,133172,NA,iucn,TRUE,Anthozoa,Echinophyllia aspera
CORALS_Part1,133175,NA,iucn,TRUE,Anthozoa,Montipora efflorescens
CORALS_Part1,133176,NA,iucn,TRUE,Anthozoa,Coscinaraea exesa
CORALS_Part3,133177,NA,iucn,TRUE,Anthozoa,Turbinaria patula
CORALS_Part1,133178,NA,iucn,TRUE,Anthozoa,Montastrea annuligera
CORALS_Part3,133182,NA,iucn,TRUE,Anthozoa,Isopora brueggemanni
CORALS_Part3,133183,NA,iucn,TRUE,Anthozoa,Fungia granulosa
CORALS_Part1,133184,NA,iucn,TRUE,Anthozoa,Mussismilia hispida
CORALS_Part3,133186,NA,iucn,TRUE,Anthozoa,Montipora floweri
CORALS_Part3,133189,NA,iucn,TRUE,Anthozoa,Acropora meridiana
CORALS_Part1,133191,NA,iucn,TRUE,Anthozoa,Montipora porites
CORALS_Part3,133192,NA,iucn,TRUE,Anthozoa,Oxypora glabra
CORALS_Part3,133193,NA,iucn,TRUE,Anthozoa,Heliopora coerulea
CORALS_Part1,133194,NA,iucn,TRUE,Anthozoa,Montipora digitata
CORALS_Part1,133195,NA,iucn,TRUE,Anthozoa,Acropora appressa
CORALS_Part3,133197,NA,iucn,TRUE,Anthozoa,Pocillopora verrucosa
CORALS_Part1,133200,NA,iucn,TRUE,Anthozoa,Oulophyllia crispa
CORALS_Part3,133201,NA,iucn,TRUE,Anthozoa,Fungia scutaria
CORALS_Part1,133203,NA,iucn,TRUE,Anthozoa,Acropora tenella
CORALS_Part1,133204,NA,iucn,TRUE,Anthozoa,Acropora forskali
CORALS_Part3,133206,NA,iucn,TRUE,Anthozoa,Acropora roseni
CORALS_Part1,133209,NA,iucn,TRUE,Anthozoa,Favites pentagona
CORALS_Part3,133210,NA,iucn,TRUE,Anthozoa,Favia speciosa
CORALS_Part3,133211,NA,iucn,TRUE,Anthozoa,Porites negrosensis
CORALS_Part1,133212,NA,iucn,TRUE,Anthozoa,Oculina diffusa
CORALS_Part3,133213,NA,iucn,TRUE,Anthozoa,Lithophyllon undulatum
CORALS_Part3,133214,NA,iucn,TRUE,Anthozoa,Astreopora eliptica
CORALS_Part3,133215,NA,iucn,TRUE,Anthozoa,Fungia tenuis
CORALS_Part3,133216,NA,iucn,TRUE,Anthozoa,Porites lobata
CORALS_Part1,133217,NA,iucn,TRUE,Anthozoa,Meandrina danae
CORALS_Part1,133218,NA,iucn,TRUE,Anthozoa,Pachyseris foliosa
CORALS_Part3,133219,NA,iucn,TRUE,Anthozoa,Nemenzophyllia turbida
CORALS_Part1,133220,NA,iucn,TRUE,Anthozoa,Montipora caliculata
CORALS_Part3,133221,NA,iucn,TRUE,Anthozoa,Stylocoeniella muscosus
CORALS_Part3,133222,NA,iucn,TRUE,Anthozoa,Pocillopora damicornis
CORALS_Part1,133223,NA,iucn,TRUE,Anthozoa,Acropora donei
CORALS_Part3,133227,NA,iucn,TRUE,Anthozoa,Astreopora expansa
CORALS_Part1,133228,NA,iucn,TRUE,Anthozoa,Euphyllia paraglabrescens
CORALS_Part3,133230,NA,iucn,TRUE,Anthozoa,Fungia vaughani
CORALS_Part3,133231,NA,iucn,TRUE,Anthozoa,Diploastrea heliopora
CORALS_Part1,133233,NA,iucn,TRUE,Anthozoa,Acropora kimbeensis
CORALS_Part1,133234,NA,iucn,TRUE,Anthozoa,Stylophora danae
CORALS_Part3,133235,NA,iucn,TRUE,Anthozoa,Turbinaria heronensis
CORALS_Part3,133236,NA,iucn,TRUE,Anthozoa,Galaxea paucisepta
CORALS_Part3,133237,NA,iucn,TRUE,Anthozoa,Montastraea cavernosa
CORALS_Part3,133238,NA,iucn,TRUE,Anthozoa,Montipora hispida
CORALS_Part1,133239,NA,iucn,TRUE,Anthozoa,Acropora nasuta
CORALS_Part1,133240,NA,iucn,TRUE,Anthozoa,Pavona clavus
CORALS_Part1,133241,NA,iucn,TRUE,Anthozoa,Pectinia crassa
CORALS_Part1,133242,NA,iucn,TRUE,Anthozoa,Pavona frondifera
CORALS_Part1,133244,NA,iucn,TRUE,Anthozoa,Favites flexuosa
CORALS_Part3,133246,NA,iucn,TRUE,Anthozoa,Acanthastrea echinata
CORALS_Part3,133248,NA,iucn,TRUE,Anthozoa,Acropora robusta
CORALS_Part1,133249,NA,iucn,TRUE,Anthozoa,Porites mayeri
CORALS_Part1,133250,NA,iucn,TRUE,Anthozoa,Acropora digitifera
CORALS_Part1,133251,NA,iucn,TRUE,Anthozoa,Stylophora wellsi
CORALS_Part3,133252,NA,iucn,TRUE,Anthozoa,Acropora tortuosa
CORALS_Part1,133253,NA,iucn,TRUE,Anthozoa,Blastomussa wellsi
CORALS_Part3,133254,NA,iucn,TRUE,Anthozoa,Acropora suharsonoi
CORALS_Part3,133255,NA,iucn,TRUE,Anthozoa,Agaricia humilis
CORALS_Part1,133256,NA,iucn,TRUE,Anthozoa,Euphyllia glabrescens
CORALS_Part1,133258,NA,iucn,TRUE,Anthozoa,Plerogyra sinuosa
CORALS_Part1,133260,NA,iucn,TRUE,Anthozoa,Trachyphyllia geoffroyi
CORALS_Part3,133261,NA,iucn,TRUE,Anthozoa,Pavona danai
CORALS_Part3,133262,NA,iucn,TRUE,Anthozoa,Porites annae
CORALS_Part3,133264,NA,iucn,TRUE,Anthozoa,Acropora cardenae
CORALS_Part3,133265,NA,iucn,TRUE,Anthozoa,Acropora orbicularis
CORALS_Part1,133267,NA,iucn,TRUE,Anthozoa,Astreopora listeri
CORALS_Part3,133268,NA,iucn,TRUE,Anthozoa,Micromussa diminuta
CORALS_Part1,133269,NA,iucn,TRUE,Anthozoa,Heliofungia actiniformis
CORALS_Part1,133270,NA,iucn,TRUE,Anthozoa,Porites myrmidonensis
CORALS_Part1,133271,NA,iucn,TRUE,Anthozoa,Acropora sarmentosa
CORALS_Part1,133272,NA,iucn,TRUE,Anthozoa,Pectinia paeonia
CORALS_Part3,133276,NA,iucn,TRUE,Hydrozoa,Millepora latifolia
CORALS_Part1,133277,NA,iucn,TRUE,Anthozoa,Porites australiensis
CORALS_Part3,133281,NA,iucn,TRUE,Anthozoa,Madracis formosa
CORALS_Part3,133282,NA,iucn,TRUE,Anthozoa,Montipora kellyi
CORALS_Part1,133283,NA,iucn,TRUE,Anthozoa,Acropora batunai
CORALS_Part3,133284,NA,iucn,TRUE,Anthozoa,Plesiastrea versipora
CORALS_Part1,133285,NA,iucn,TRUE,Anthozoa,Montipora palawanensis
CORALS_Part3,133286,NA,iucn,TRUE,Anthozoa,Porites excavata
CORALS_Part3,133287,NA,iucn,TRUE,Anthozoa,Caulastrea connata
CORALS_Part3,133289,NA,iucn,TRUE,Anthozoa,Euphyllia paraancora
CORALS_Part1,133290,NA,iucn,TRUE,Anthozoa,Favites abdita
CORALS_Part1,133291,NA,iucn,TRUE,Anthozoa,Acropora striata
CORALS_Part1,133292,NA,iucn,TRUE,Anthozoa,Astreopora myriophthalma
CORALS_Part1,133294,NA,iucn,TRUE,Anthozoa,Acropora lokani
CORALS_Part3,133295,NA,iucn,TRUE,Anthozoa,Mycedium umbra
CORALS_Part3,133296,NA,iucn,TRUE,Anthozoa,Porites tuberculosa
CORALS_Part1,133297,NA,iucn,TRUE,Anthozoa,Goniopora savignyi
CORALS_Part3,133298,NA,iucn,TRUE,Anthozoa,Montipora turgescens
CORALS_Part3,133299,NA,iucn,TRUE,Anthozoa,Fungia sinensis
CORALS_Part1,133302,NA,iucn,TRUE,Anthozoa,Astreopora gracilis
CORALS_Part3,133304,NA,iucn,TRUE,Anthozoa,Lobophyllia hataii
CORALS_Part3,133305,NA,iucn,TRUE,Anthozoa,Montipora verrilli
CORALS_Part1,133307,NA,iucn,TRUE,Anthozoa,Favia rotundata
CORALS_Part1,133308,NA,iucn,TRUE,Anthozoa,Fungia scruposa
CORALS_Part1,133309,NA,iucn,TRUE,Anthozoa,Pocillopora inflata
CORALS_Part3,133311,NA,iucn,TRUE,Anthozoa,Acropora halmaherae
CORALS_Part1,133313,NA,iucn,TRUE,Anthozoa,Acropora cytherea
CORALS_Part1,133315,NA,iucn,TRUE,Anthozoa,Acropora monticulosa
CORALS_Part3,133317,NA,iucn,TRUE,Anthozoa,Lithophyllon mokai
CORALS_Part1,133319,NA,iucn,TRUE,Anthozoa,Acropora horrida
CORALS_Part1,133320,NA,iucn,TRUE,Anthozoa,Acropora solitaryensis
