iucn_sid,sciname,spp_group,sciname_worrms,status,sciname_accepted,iucn_name_ver
185076,Galearctus aurora,LOBSTERS,Galearctus aurora,accepted,Galearctus aurora,TRUE
185077,Bathyarctus faxoni,LOBSTERS,Bathyarctus faxoni,accepted,Bathyarctus faxoni,TRUE
185078,Chelarctus crosnieri,LOBSTERS,Chelarctus crosnieri,accepted,Chelarctus crosnieri,TRUE
185079,Homeryon armarium,LOBSTERS,Homeryon armarium,accepted,Homeryon armarium,TRUE
185080,Chelarctus cultrifer,LOBSTERS,Chelarctus cultrifer,accepted,Chelarctus cultrifer,TRUE
185081,Scyllarus depressus,LOBSTERS,Scyllarus depressus,accepted,Scyllarus depressus,TRUE
185082,Willemoesia pacifica,LOBSTERS,Willemoesia pacifica,accepted,Willemoesia pacifica,TRUE
185083,Polycheles baccatus,LOBSTERS,Polycheles baccatus,accepted,Polycheles baccatus,TRUE
185084,Polycheles perarmatus,LOBSTERS,Polycheles perarmatus,accepted,Polycheles perarmatus,TRUE
185085,Jasus caveorum,LOBSTERS,Jasus caveorum,accepted,Jasus caveorum,TRUE
185086,Scyllarus americanus,LOBSTERS,Scyllarus americanus,accepted,Scyllarus americanus,TRUE
185087,Bathyarctus chani,LOBSTERS,Bathyarctus chani,accepted,Bathyarctus chani,TRUE
185088,Eduarctus reticulatus,LOBSTERS,Eduarctus reticulatus,accepted,Eduarctus reticulatus,TRUE
185089,Biarctus pumilus,LOBSTERS,Biarctus pumilus,accepted,Biarctus pumilus,TRUE
185090,Eduarctus pyrrhonotus,LOBSTERS,Eduarctus pyrrhonotus,accepted,Eduarctus pyrrhonotus,TRUE
185091,Pentacheles obscurus,LOBSTERS,Pentacheles obscurus,accepted,Pentacheles obscurus,TRUE
185092,Thenus unimaculatus,LOBSTERS,Thenus unimaculatus,accepted,Thenus unimaculatus,TRUE
185093,Crenarctus bicuspidatus,LOBSTERS,Crenarctus bicuspidatus,accepted,Crenarctus bicuspidatus,TRUE
185094,Willemoesia inornata,LOBSTERS,Willemoesia inornata,accepted,Willemoesia inornata,TRUE
185095,Scyllarus paradoxus,LOBSTERS,Scyllarus paradoxus,accepted,Scyllarus paradoxus,TRUE
185096,Eduarctus aesopius,LOBSTERS,Eduarctus aesopius,accepted,Eduarctus aesopius,TRUE
185126,Blennius ocellaris,COMBTOOTHBLENNIES,Blennius ocellaris,accepted,Blennius ocellaris,TRUE
185127,Lipophrys trigloides,COMBTOOTHBLENNIES,Lipophrys trigloides,accepted,Lipophrys trigloides,TRUE
185128,Parablennius gattorugine,COMBTOOTHBLENNIES,Parablennius gattorugine,accepted,Parablennius gattorugine,TRUE
185129,Ophioblennius atlanticus,COMBTOOTHBLENNIES,Ophioblennius atlanticus,accepted,Ophioblennius atlanticus,TRUE
185131,Spaniblennius riodourensis,COMBTOOTHBLENNIES,Spaniblennius riodourensis,accepted,Spaniblennius riodourensis,TRUE
185136,Parablennius salensis,COMBTOOTHBLENNIES,Parablennius salensis,accepted,Parablennius salensis,TRUE
185138,Parablennius dialloi,COMBTOOTHBLENNIES,Parablennius dialloi,accepted,Parablennius dialloi,TRUE
185139,Scartella itajobi,COMBTOOTHBLENNIES,Scartella itajobi,accepted,Scartella itajobi,TRUE
185140,Parablennius sierraensis,COMBTOOTHBLENNIES,Parablennius sierraensis,accepted,Parablennius sierraensis,TRUE
185141,Hypleurochilus aequipinnis,COMBTOOTHBLENNIES,Hypleurochilus aequipinnis,accepted,Hypleurochilus aequipinnis,TRUE
185144,Scartella springeri,COMBTOOTHBLENNIES,Scartella springeri,accepted,Scartella springeri,TRUE
185145,Parablennius verryckeni,COMBTOOTHBLENNIES,Parablennius verryckeni,accepted,Parablennius verryckeni,TRUE
185147,Scartella poiti,COMBTOOTHBLENNIES,Scartella poiti,accepted,Scartella poiti,TRUE
185149,Hypleurochilus fissicornis,COMBTOOTHBLENNIES,Hypleurochilus fissicornis,accepted,Hypleurochilus fissicornis,TRUE
185151,Microlipophrys caboverdensis,COMBTOOTHBLENNIES,Microlipophrys caboverdensis,accepted,Microlipophrys caboverdensis,TRUE
185152,Lupinoblennius paivai,COMBTOOTHBLENNIES,Lupinoblennius paivai,accepted,Lupinoblennius paivai,TRUE
185153,Parablennius goreensis,COMBTOOTHBLENNIES,Parablennius goreensis,accepted,Parablennius goreensis,TRUE
185156,Microlipophrys canevae,COMBTOOTHBLENNIES,NA,error,NA,NA
185160,Microlipophrys velifer,COMBTOOTHBLENNIES,NA,error,NA,NA
185162,Parablennius ruber,COMBTOOTHBLENNIES,Parablennius ruber,accepted,Parablennius ruber,TRUE
185163,Scartella nuchifilis,COMBTOOTHBLENNIES,Scartella nuchifilis,accepted,Scartella nuchifilis,TRUE
185165,Coryphoblennius galerita,COMBTOOTHBLENNIES,Coryphoblennius galerita,accepted,Coryphoblennius galerita,TRUE
185166,Scartella caboverdiana,COMBTOOTHBLENNIES,Scartella caboverdiana,accepted,Scartella caboverdiana,TRUE
185168,Aidablennius sphynx,COMBTOOTHBLENNIES,Aidablennius sphynx,accepted,Aidablennius sphynx,TRUE
185170,Hypleurochilus langi,COMBTOOTHBLENNIES,Hypleurochilus langi,accepted,Hypleurochilus langi,TRUE
185175,Salaria pavo,COMBTOOTHBLENNIES,Salaria pavo,accepted,Salaria pavo,TRUE
185176,Entomacrodus vomerinus,COMBTOOTHBLENNIES,Entomacrodus vomerinus,accepted,Entomacrodus vomerinus,TRUE
185177,Spaniblennius clandestinus,COMBTOOTHBLENNIES,Spaniblennius clandestinus,accepted,Spaniblennius clandestinus,TRUE
185178,Bathyblennius antholops,COMBTOOTHBLENNIES,Bathyblennius antholops,accepted,Bathyblennius antholops,TRUE
185180,Lipophrys pholis,COMBTOOTHBLENNIES,Lipophrys pholis,accepted,Lipophrys pholis,TRUE
185181,Parablennius incognitus,COMBTOOTHBLENNIES,Parablennius incognitus,accepted,Parablennius incognitus,TRUE
185183,Blennius normani,COMBTOOTHBLENNIES,Blennius normani,accepted,Blennius normani,TRUE
185185,Parablennius tentacularis,COMBTOOTHBLENNIES,Parablennius tentacularis,accepted,Parablennius tentacularis,TRUE
185187,Microlipophrys bauchotae,COMBTOOTHBLENNIES,Microlipophrys bauchotae,accepted,Microlipophrys bauchotae,TRUE
185191,Ophioblennius trinitatis,COMBTOOTHBLENNIES,Ophioblennius trinitatis,accepted,Ophioblennius trinitatis,TRUE
185193,Parablennius sanguinolentus,COMBTOOTHBLENNIES,Parablennius sanguinolentus,accepted,Parablennius sanguinolentus,TRUE
186106,Acantholabrus palloni,WRASSE,Acantholabrus palloni,accepted,Acantholabrus palloni,TRUE
187368,Bodianus dictynna,WRASSE,Bodianus dictynna,accepted,Bodianus dictynna,TRUE
187369,Choerodon gomoni,WRASSE,Choerodon gomoni,accepted,Choerodon gomoni,TRUE
187370,Halichoeres pardaleocephalus,WRASSE,Halichoeres pardaleocephalus,accepted,Halichoeres pardaleocephalus,TRUE
187371,Choerodon margaritiferus,WRASSE,Choerodon margaritiferus,accepted,Choerodon margaritiferus,TRUE
187372,Coris nigrotaenia,WRASSE,Coris nigrotaenia,accepted,Coris nigrotaenia,TRUE
187373,Hemigymnus fasciatus,WRASSE,Hemigymnus fasciatus,accepted,Hemigymnus fasciatus,TRUE
187374,Bodianus tanyokidus,WRASSE,Bodianus tanyokidus,accepted,Bodianus tanyokidus,TRUE
187375,Leptojulis lambdastigma,WRASSE,Leptojulis lambdastigma,accepted,Leptojulis lambdastigma,TRUE
187376,Xyrichtys rajagopalani,WRASSE,Xyrichtys rajagopalani,accepted,Xyrichtys rajagopalani,TRUE
187377,Thalassoma sanctaehelenae,WRASSE,Thalassoma sanctaehelenae,accepted,Thalassoma sanctaehelenae,TRUE
187378,Bodianus opercularis,WRASSE,Bodianus opercularis,accepted,Bodianus opercularis,TRUE
187379,Coris variegata,WRASSE,Coris variegata,unaccepted,Coris aygula,FALSE
187379,Coris variegata,WRASSE,Coris variegata,accepted,Coris variegata,TRUE
187380,Iniistius cyanifrons,WRASSE,Iniistius cyanifrons,accepted,Iniistius cyanifrons,TRUE
187381,Thalassoma lunare,WRASSE,Thalassoma lunare,accepted,Thalassoma lunare,TRUE
187382,Halichoeres marginatus,WRASSE,Halichoeres marginatus,accepted,Halichoeres marginatus,TRUE
187383,Cheilio inermis,WRASSE,Cheilio inermis,accepted,Cheilio inermis,TRUE
187384,Cheilinus chlorourus,WRASSE,Cheilinus chlorourus,accepted,Cheilinus chlorourus,TRUE
187385,Pseudolabrus sieboldi,WRASSE,Pseudolabrus sieboldi,accepted,Pseudolabrus sieboldi,TRUE
187386,Coris marquesensis,WRASSE,Coris marquesensis,accepted,Coris marquesensis,TRUE
187387,Parajulis poecilepterus,WRASSE,Parajulis poecilepterus,accepted,Parajulis poecilepterus,TRUE
187388,Macropharyngodon choati,WRASSE,Macropharyngodon choati,accepted,Macropharyngodon choati,TRUE
187389,Cirrhilabrus tonozukai,WRASSE,Cirrhilabrus tonozukai,accepted,Cirrhilabrus tonozukai,TRUE
187390,Suezichthys caudavittatus,WRASSE,Suezichthys caudavittatus,accepted,Suezichthys caudavittatus,TRUE
187391,Bodianus thoracotaeniatus,WRASSE,Bodianus thoracotaeniatus,accepted,Bodianus thoracotaeniatus,TRUE
187392,Coris bulbifrons,WRASSE,Coris bulbifrons,accepted,Coris bulbifrons,TRUE
187393,Paracheilinus mccoskeri,WRASSE,Paracheilinus mccoskeri,accepted,Paracheilinus mccoskeri,TRUE
187394,Coris pictoides,WRASSE,Coris pictoides,accepted,Coris pictoides,TRUE
187395,Iniistius aneitensis,WRASSE,Iniistius aneitensis,accepted,Iniistius aneitensis,TRUE
187396,Labroides dimidiatus,WRASSE,Labroides dimidiatus,accepted,Labroides dimidiatus,TRUE
187397,Labrus mixtus,WRASSE,Labrus mixtus,accepted,Labrus mixtus,TRUE
187398,Labrus bergylta,WRASSE,Labrus bergylta,accepted,Labrus bergylta,TRUE
187399,Iniistius umbrilatus,WRASSE,Iniistius umbrilatus,accepted,Iniistius umbrilatus,TRUE
187400,Choerodon vitta,WRASSE,Choerodon vitta,accepted,Choerodon vitta,TRUE
187401,Halichoeres dimidiatus,WRASSE,Halichoeres dimidiatus,accepted,Halichoeres dimidiatus,TRUE
187402,Iniistius evides,WRASSE,Iniistius evides,accepted,Iniistius evides,TRUE
187403,Paracheilinus filamentosus,WRASSE,Paracheilinus filamentosus,accepted,Paracheilinus filamentosus,TRUE
187404,Bodianus albotaeniatus,WRASSE,Bodianus albotaeniatus,accepted,Bodianus albotaeniatus,TRUE
187405,Halichoeres caudalis,WRASSE,Halichoeres caudalis,accepted,Halichoeres caudalis,TRUE
187406,Hologymnosus longipes,WRASSE,Hologymnosus longipes,accepted,Hologymnosus longipes,TRUE
187407,Wetmorella nigropinnata,WRASSE,Wetmorella nigropinnata,accepted,Wetmorella nigropinnata,TRUE
187408,Xyrichtys woodi,WRASSE,Xyrichtys woodi,accepted,Xyrichtys woodi,TRUE
187409,Ophthalmolepis lineolata,WRASSE,Ophthalmolepis lineolata,accepted,Ophthalmolepis lineolata,TRUE
187410,Cirrhilabrus marjorie,WRASSE,Cirrhilabrus marjorie,accepted,Cirrhilabrus marjorie,TRUE
187411,Iniistius pentadactylus,WRASSE,Iniistius pentadactylus,accepted,Iniistius pentadactylus,TRUE
187412,Iniistius trivittatus,WRASSE,Iniistius trivittatus,accepted,Iniistius trivittatus,TRUE
187413,Paracheilinus attenuatus,WRASSE,Paracheilinus attenuatus,accepted,Paracheilinus attenuatus,TRUE
187414,Macropharyngodon kuiteri,WRASSE,Macropharyngodon kuiteri,accepted,Macropharyngodon kuiteri,TRUE
187415,Cirrhilabrus earlei,WRASSE,Cirrhilabrus earlei,accepted,Cirrhilabrus earlei,TRUE
187416,Macropharyngodon bipartitus,WRASSE,Macropharyngodon bipartitus,alternate representation,Macropharyngodon bipartitus bipartitus,FALSE
187417,Coris batuensis,WRASSE,Coris batuensis,accepted,Coris batuensis,TRUE
187418,Thalassoma pavo,WRASSE,Thalassoma pavo,accepted,Thalassoma pavo,TRUE
187419,Choerodon zamboangae,WRASSE,Choerodon zamboangae,accepted,Choerodon zamboangae,TRUE
187420,Bodianus busellatus,WRASSE,Bodianus busellatus,accepted,Bodianus busellatus,TRUE
187421,Paracheilinus walton,WRASSE,Paracheilinus walton,accepted,Paracheilinus walton,TRUE
187422,Thalassoma loxum,WRASSE,Thalassoma loxum,accepted,Thalassoma loxum,TRUE
187423,Oxycheilinus orientalis,WRASSE,Oxycheilinus orientalis,accepted,Oxycheilinus orientalis,TRUE
187424,Stethojulis bandanensis,WRASSE,Stethojulis bandanensis,accepted,Stethojulis bandanensis,TRUE
187425,Conniella apterygia,WRASSE,Conniella apterygia,accepted,Conniella apterygia,TRUE
187426,Notolabrus tetricus,WRASSE,Notolabrus tetricus,accepted,Notolabrus tetricus,TRUE
187427,Cirrhilabrus bathyphilus,WRASSE,Cirrhilabrus bathyphilus,accepted,Cirrhilabrus bathyphilus,TRUE
187428,Halichoeres leucoxanthus,WRASSE,Halichoeres leucoxanthus,accepted,Halichoeres leucoxanthus,TRUE
187429,Bodianus sanguineus,WRASSE,Bodianus sanguineus,accepted,Bodianus sanguineus,TRUE
187430,Choerodon cephalotes,WRASSE,Choerodon cephalotes,accepted,Choerodon cephalotes,TRUE
187431,Pteragogus cryptus,WRASSE,Pteragogus cryptus,accepted,Pteragogus cryptus,TRUE
187432,Halichoeres bleekeri,WRASSE,Halichoeres bleekeri,unaccepted,Halichoeres chloropterus,FALSE
187432,Halichoeres bleekeri,WRASSE,Halichoeres bleekeri,accepted,Halichoeres bleekeri,TRUE
187433,Pteragogus aurigarius,WRASSE,Pteragogus aurigarius,accepted,Pteragogus aurigarius,TRUE
187434,Stethojulis marquesensis,WRASSE,Stethojulis marquesensis,accepted,Stethojulis marquesensis,TRUE
187435,Halichoeres socialis,WRASSE,Halichoeres socialis,accepted,Halichoeres socialis,TRUE
187436,Coris gaimard,WRASSE,Coris gaimard,accepted,Coris gaimard,TRUE
187437,Minilabrus striatus,WRASSE,Minilabrus striatus,accepted,Minilabrus striatus,TRUE
187438,Halichoeres prosopeion,WRASSE,Halichoeres prosopeion,accepted,Halichoeres prosopeion,TRUE
187439,Cirrhilabrus laboutei,WRASSE,Cirrhilabrus laboutei,accepted,Cirrhilabrus laboutei,TRUE
187440,Cirrhilabrus condei,WRASSE,Cirrhilabrus condei,accepted,Cirrhilabrus condei,TRUE
187441,Novaculichthys taeniourus,WRASSE,Novaculichthys taeniourus,accepted,Novaculichthys taeniourus,TRUE
187442,Pseudolabrus eoethinus,WRASSE,Pseudolabrus eoethinus,accepted,Pseudolabrus eoethinus,TRUE
187443,Halichoeres margaritaceus,WRASSE,Halichoeres margaritaceus,accepted,Halichoeres margaritaceus,TRUE
187444,Halichoeres pictus,WRASSE,Halichoeres pictus,accepted,Halichoeres pictus,TRUE
187445,Bodianus neopercularis,WRASSE,Bodianus neopercularis,accepted,Bodianus neopercularis,TRUE
187446,Thalassoma cupido,WRASSE,Thalassoma cupido,accepted,Thalassoma cupido,TRUE
187447,Cirrhilabrus jordani,WRASSE,Cirrhilabrus jordani,accepted,Cirrhilabrus jordani,TRUE
187448,Tautogolabrus adspersus,WRASSE,Tautogolabrus adspersus,accepted,Tautogolabrus adspersus,TRUE
187449,Wetmorella tanakai,WRASSE,Wetmorella tanakai,accepted,Wetmorella tanakai,TRUE
187450,Coris dorsomacula,WRASSE,Coris dorsomacula,accepted,Coris dorsomacula,TRUE
187451,Halichoeres argus,WRASSE,Halichoeres argus,accepted,Halichoeres argus,TRUE
187452,Cirrhilabrus katherinae,WRASSE,Cirrhilabrus katherinae,accepted,Cirrhilabrus katherinae,TRUE
187453,Anampses elegans,WRASSE,Anampses elegans,accepted,Anampses elegans,TRUE
187454,Halichoeres scapularis,WRASSE,Halichoeres scapularis,accepted,Halichoeres scapularis,TRUE
187455,Symphodus trutta,WRASSE,NA,error,NA,NA
187456,Doratonotus megalepis,WRASSE,Doratonotus megalepis,accepted,Doratonotus megalepis,TRUE
187457,Dotalabrus aurantiacus,WRASSE,Dotalabrus aurantiacus,accepted,Dotalabrus aurantiacus,TRUE
187458,Cheilinus quinquecinctus,WRASSE,Cheilinus quinquecinctus,unaccepted,Cheilinus fasciatus,FALSE
187459,Suezichthys cyanolaemus,WRASSE,Suezichthys cyanolaemus,accepted,Suezichthys cyanolaemus,TRUE
187460,Cirrhilabrus brunneus,WRASSE,Cirrhilabrus brunneus,accepted,Cirrhilabrus brunneus,TRUE
187461,Cirrhilabrus exquisitus,WRASSE,Cirrhilabrus exquisitus,accepted,Cirrhilabrus exquisitus,TRUE
187462,Pseudojuloides mesostigma,WRASSE,Pseudojuloides mesostigma,accepted,Pseudojuloides mesostigma,TRUE
187463,Leptojulis urostigma,WRASSE,Leptojulis urostigma,accepted,Leptojulis urostigma,TRUE
187464,Thalassoma newtoni,WRASSE,Thalassoma newtoni,accepted,Thalassoma newtoni,TRUE
187465,Halichoeres stigmaticus,WRASSE,Halichoeres stigmaticus,accepted,Halichoeres stigmaticus,TRUE
187466,Oxycheilinus digramma,WRASSE,Oxycheilinus digramma,accepted,Oxycheilinus digramma,TRUE
187467,Halichoeres cosmetus,WRASSE,Halichoeres cosmetus,accepted,Halichoeres cosmetus,TRUE
187468,Pseudolabrus semifasciatus,WRASSE,Pseudolabrus semifasciatus,accepted,Pseudolabrus semifasciatus,TRUE
187469,Xyrichtys koteamea,WRASSE,Xyrichtys koteamea,accepted,Xyrichtys koteamea,TRUE
187470,Halichoeres tenuispinis,WRASSE,Halichoeres tenuispinis,accepted,Halichoeres tenuispinis,TRUE
187471,Choerodon gymnogenys,WRASSE,Choerodon gymnogenys,accepted,Choerodon gymnogenys,TRUE
187472,Pseudocoris bleekeri,WRASSE,Pseudocoris bleekeri,accepted,Pseudocoris bleekeri,TRUE
187473,Halichoeres vrolikii,WRASSE,Halichoeres vrolikii,accepted,Halichoeres vrolikii,TRUE
187474,Halichoeres trimaculatus,WRASSE,Halichoeres trimaculatus,accepted,Halichoeres trimaculatus,TRUE
187475,Symphodus mediterraneus,WRASSE,Symphodus mediterraneus,accepted,Symphodus mediterraneus,TRUE
187476,Hemigymnus melapterus,WRASSE,Hemigymnus melapterus,accepted,Hemigymnus melapterus,TRUE
187477,Pseudocheilinus hexataenia,WRASSE,Pseudocheilinus hexataenia,accepted,Pseudocheilinus hexataenia,TRUE
187478,Halichoeres leucurus,WRASSE,Halichoeres leucurus,accepted,Halichoeres leucurus,TRUE
187479,Tautoga onitis,WRASSE,Tautoga onitis,accepted,Tautoga onitis,TRUE
187480,Pseudojuloides elongatus,WRASSE,Pseudojuloides elongatus,accepted,Pseudojuloides elongatus,TRUE
187481,Pseudolabrus miles,WRASSE,Pseudolabrus miles,accepted,Pseudolabrus miles,TRUE
187482,Halichoeres bivittatus,WRASSE,Halichoeres bivittatus,accepted,Halichoeres bivittatus,TRUE
187483,Cirrhilabrus melanomarginatus,WRASSE,Cirrhilabrus melanomarginatus,accepted,Cirrhilabrus melanomarginatus,TRUE
187484,Cirrhilabrus solorensis,WRASSE,Cirrhilabrus solorensis,accepted,Cirrhilabrus solorensis,TRUE
187485,Suezichthys notatus,WRASSE,Suezichthys notatus,accepted,Suezichthys notatus,TRUE
187486,Thalassoma septemfasciatum,WRASSE,Thalassoma septemfasciatum,accepted,Thalassoma septemfasciatum,TRUE
187487,Iniistius javanicus,WRASSE,Iniistius javanicus,unaccepted,Xyrichtys javanicus,FALSE
187488,Choerodon graphicus,WRASSE,Choerodon graphicus,accepted,Choerodon graphicus,TRUE
187489,Stethojulis strigiventer,WRASSE,Stethojulis strigiventer,accepted,Stethojulis strigiventer,TRUE
187490,Thalassoma amblycephalum,WRASSE,Thalassoma amblycephalum,accepted,Thalassoma amblycephalum,TRUE
187491,Austrolabrus maculatus,WRASSE,Austrolabrus maculatus,accepted,Austrolabrus maculatus,TRUE
187492,Symphodus ocellatus,WRASSE,Symphodus ocellatus,accepted,Symphodus ocellatus,TRUE
187492,Symphodus ocellatus,WRASSE,Symphodus ocellatus,unaccepted,Symphodus ocellatus,TRUE
187493,Bodianus speciosus,WRASSE,Bodianus speciosus,accepted,Bodianus speciosus,TRUE
187494,Paracheilinus cyaneus,WRASSE,Paracheilinus cyaneus,accepted,Paracheilinus cyaneus,TRUE
187495,Bodianus scrofa,WRASSE,Bodianus scrofa,accepted,Bodianus scrofa,TRUE
187496,Cheilinus abudjubbe,WRASSE,Cheilinus abudjubbe,accepted,Cheilinus abudjubbe,TRUE
187497,Labropsis xanthonota,WRASSE,Labropsis xanthonota,accepted,Labropsis xanthonota,TRUE
187498,Coris ballieui,WRASSE,Coris ballieui,accepted,Coris ballieui,TRUE
187499,Choerodon zosterophorus,WRASSE,Choerodon zosterophorus,accepted,Choerodon zosterophorus,TRUE
187500,Thalassoma heiseri,WRASSE,Thalassoma heiseri,accepted,Thalassoma heiseri,TRUE
187501,Cirrhilabrus aurantidorsalis,WRASSE,Cirrhilabrus aurantidorsalis,accepted,Cirrhilabrus aurantidorsalis,TRUE
187502,Cirrhilabrus randalli,WRASSE,Cirrhilabrus randalli,accepted,Cirrhilabrus randalli,TRUE
187503,Pseudojuloides argyreogaster,WRASSE,Pseudojuloides argyreogaster,accepted,Pseudojuloides argyreogaster,TRUE
187504,Stethojulis maculata,WRASSE,Stethojulis maculata,accepted,Stethojulis maculata,TRUE
187505,Cirrhilabrus flavidorsalis,WRASSE,Cirrhilabrus flavidorsalis,accepted,Cirrhilabrus flavidorsalis,TRUE
187506,Bodianus frenchii,WRASSE,Bodianus frenchii,accepted,Bodianus frenchii,TRUE
187507,Halichoeres richmondi,WRASSE,Halichoeres richmondi,accepted,Halichoeres richmondi,TRUE
187508,Pseudolabrus torotai,WRASSE,Pseudolabrus torotai,accepted,Pseudolabrus torotai,TRUE
187509,Bodianus solatus,WRASSE,Bodianus solatus,accepted,Bodianus solatus,TRUE
187510,Nelabrichthys ornatus,WRASSE,Nelabrichthys ornatus,accepted,Nelabrichthys ornatus,TRUE
187511,Choerodon fasciatus,WRASSE,Choerodon fasciatus,accepted,Choerodon fasciatus,TRUE
187512,Halichoeres cyanocephalus,WRASSE,Halichoeres cyanocephalus,accepted,Halichoeres cyanocephalus,TRUE
187513,Anchichoerops natalensis,WRASSE,Anchichoerops natalensis,accepted,Anchichoerops natalensis,TRUE
187514,Paracheilinus carpenteri,WRASSE,Paracheilinus carpenteri,accepted,Paracheilinus carpenteri,TRUE
187515,Halichoeres podostigma,WRASSE,Halichoeres podostigma,accepted,Halichoeres podostigma,TRUE
187516,Bodianus axillaris,WRASSE,Bodianus axillaris,accepted,Bodianus axillaris,TRUE
187517,Diproctacanthus xanthurus,WRASSE,Diproctacanthus xanthurus,accepted,Diproctacanthus xanthurus,TRUE
187518,Cirrhilabrus luteovittatus,WRASSE,Cirrhilabrus luteovittatus,accepted,Cirrhilabrus luteovittatus,TRUE
187519,Pictilabrus laticlavius,WRASSE,Pictilabrus laticlavius,accepted,Pictilabrus laticlavius,TRUE
187520,Achoerodus gouldii,WRASSE,Achoerodus gouldii,accepted,Achoerodus gouldii,TRUE
187521,Paracheilinus hemitaeniatus,WRASSE,Paracheilinus hemitaeniatus,accepted,Paracheilinus hemitaeniatus,TRUE
187522,Symphodus bailloni,WRASSE,Symphodus bailloni,accepted,Symphodus bailloni,TRUE
