am_sid,n_tot,lim,long,ncells
Fis-57013,2543,e_lim,184.0,1
Fis-57016,1131,e_lim,179.0,1
Fis-57020,2341,e_lim,184.0,1
Fis-57058,1153,e_lim,175.0,2
Fis-57120,2436,e_lim,184.0,1
Fis-57183,639,e_lim,148.0,1
Fis-57258,2635,e_lim,185.0,4
Fis-57266,3191,e_lim,185.0,4
Fis-57283,1393,e_lim,184.5,1
Fis-57321,1204,e_lim,180.0,2
Fis-57405,3228,e_lim,184.0,1
Fis-57449,2942,e_lim,185.0,1
Fis-57516,325,e_lim,102.0,1
Fis-57663,161,e_lim,115.0,10
Fis-57849,3898,e_lim,185.0,4
Fis-57914,673,e_lim,77.0,4
Fis-57917,230,e_lim,74.0,11
Fis-57918,615,e_lim,77.0,4
Fis-57922,747,e_lim,129.0,6
Fis-57938,1025,e_lim,129.0,5
Fis-57940,551,e_lim,77.0,2
Fis-57950,3328,e_lim,185.0,4
Fis-57961,314,e_lim,77.0,2
Fis-57970,3450,e_lim,186.0,7
Fis-57982,2896,e_lim,185.0,4
Fis-57999,1311,e_lim,141.0,2
Fis-58038,19,e_lim,72.0,1
Fis-58043,943,e_lim,129.0,1
Fis-58046,342,e_lim,77.0,4
Fis-58054,678,e_lim,184.5,2
Fis-58055,138,e_lim,74.0,4
Fis-58066,224,e_lim,77.0,2
Fis-58068,956,e_lim,129.0,11
Fis-58074,369,e_lim,75.0,2
Fis-58083,168,e_lim,74.0,2
Fis-58108,1162,e_lim,129.0,2
Fis-58112,475,e_lim,77.0,2
Fis-58115,643,e_lim,77.0,3
Fis-58177,2729,e_lim,185.0,4
Fis-58253,2315,e_lim,185.0,4
Fis-58264,2997,e_lim,185.0,4
Fis-58386,20242,e_lim,185.0,82
Fis-58409,443,e_lim,77.0,3
Fis-58514,2479,e_lim,185.0,3
Fis-58524,2459,e_lim,185.0,4
Fis-58528,1295,e_lim,184.0,1
Fis-58535,3024,e_lim,186.5,3
Fis-58537,817,e_lim,129.0,8
Fis-58538,2451,e_lim,184.0,1
Fis-58543,55,e_lim,74.0,12
Fis-58548,895,e_lim,129.0,2
Fis-58560,625,e_lim,77.0,4
Fis-58564,103,e_lim,74.0,9
Fis-58566,165,e_lim,124.0,10
Fis-58567,990,e_lim,129.0,10
Fis-58578,2883,e_lim,191.0,2
Fis-58702,688,e_lim,106.0,4
Fis-58709,254,e_lim,112.5,2
Fis-58712,504,e_lim,181.0,4
Fis-58718,19,e_lim,128.5,1
Fis-58720,1616,e_lim,184.5,1
Fis-58779,267,e_lim,77.0,2
Fis-58807,530,e_lim,77.0,1
Fis-58808,3038,e_lim,185.0,4
Fis-58810,650,e_lim,77.0,3
Fis-58818,1992,e_lim,185.0,4
Fis-58856,532,e_lim,184.0,1
Fis-58860,27,e_lim,112.0,1
Fis-58862,26,e_lim,116.0,1
Fis-58866,1891,e_lim,184.0,2
Fis-58868,2520,e_lim,185.0,4
Fis-58937,3421,e_lim,185.0,4
Fis-58954,4057,e_lim,185.0,4
Fis-59130,15,e_lim,115.0,2
Fis-59151,1087,e_lim,129.0,1
Fis-59177,1510,e_lim,155.0,4
Fis-59241,372,e_lim,77.0,3
Fis-59365,647,e_lim,185.0,5
Fis-59414,470,e_lim,77.0,1
Fis-59453,2309,e_lim,186.5,3
Fis-59546,1177,e_lim,129.0,7
Fis-59578,3808,e_lim,185.0,4
Fis-59583,887,e_lim,129.0,1
Fis-59608,350,e_lim,75.0,2
Fis-59682,1133,e_lim,173.5,4
Fis-59703,274,e_lim,73.5,2
Fis-59730,112,e_lim,75.0,1
Fis-59735,1359,e_lim,179.0,1
Fis-59762,408,e_lim,173.0,1
Fis-59763,1977,e_lim,184.0,1
Fis-59764,495,e_lim,175.0,2
Fis-59822,3499,e_lim,185.0,4
Fis-59871,296,e_lim,77.0,2
Fis-60098,855,e_lim,129.0,2
Fis-60328,2569,e_lim,191.0,2
Fis-60385,2195,e_lim,185.0,4
Fis-60569,299,e_lim,77.0,2
Fis-60573,320,e_lim,77.0,3
Fis-60581,680,e_lim,77.0,4
Fis-60603,2434,e_lim,185.0,6
Fis-60604,137,e_lim,74.0,8
Fis-60613,2729,e_lim,185.0,4
Fis-60621,1675,e_lim,184.0,2
Fis-60694,294,e_lim,73.5,2
Fis-60722,2954,e_lim,185.0,4
Fis-60727,70,e_lim,73.0,1
Fis-60733,761,e_lim,172.5,1
Fis-60740,346,e_lim,185.0,5
Fis-60771,254,e_lim,77.0,1
Fis-60804,283,e_lim,77.0,3
Fis-60816,309,e_lim,77.0,3
Fis-60831,85,e_lim,74.0,1
Fis-60844,2873,e_lim,154.0,11
Fis-60896,251,e_lim,77.0,1
Fis-60899,42,e_lim,73.5,2
Fis-60987,2662,e_lim,168.0,6
Fis-61054,902,e_lim,172.5,2
Fis-61064,459,e_lim,172.5,2
Fis-61065,729,e_lim,124.0,2
Fis-61069,16,e_lim,146.5,1
Fis-61072,93,e_lim,74.0,1
Fis-61103,866,e_lim,129.0,2
Fis-61116,595,e_lim,77.0,3
Fis-61117,140,e_lim,74.0,1
Fis-61125,227,e_lim,75.0,2
Fis-61136,161,e_lim,74.0,2
Fis-61143,1171,e_lim,184.0,1
Fis-61164,41,e_lim,115.0,3
Fis-61165,1555,e_lim,185.0,3
Fis-61171,3649,e_lim,185.0,4
Fis-61217,1791,e_lim,184.0,1
Fis-61272,37,e_lim,112.5,2
Fis-61279,42,e_lim,112.0,1
Fis-61297,1761,e_lim,184.0,2
Fis-61382,15085,e_lim,185.0,90
Fis-61410,78,e_lim,123.5,3
Fis-61493,53,e_lim,115.0,4
Fis-61498,2293,e_lim,185.0,5
Fis-61523,1419,e_lim,185.0,2
Fis-61525,264,e_lim,125.0,1
Fis-61691,14502,e_lim,185.0,90
Fis-61807,1209,e_lim,184.0,1
Fis-61831,510,e_lim,75.0,1
Fis-61834,457,e_lim,173.5,2
Fis-61874,405,e_lim,173.0,1
Fis-61944,139,e_lim,129.0,1
Fis-61949,469,e_lim,185.0,3
Fis-61987,1307,e_lim,185.0,7
Fis-61995,537,e_lim,185.0,4
Fis-62000,78,e_lim,129.0,1
Fis-62040,425,e_lim,77.0,1
Fis-62049,118,e_lim,74.0,2
Fis-62050,25,e_lim,128.5,1
Fis-62052,66,e_lim,74.0,1
Fis-62061,1744,e_lim,184.5,2
Fis-62064,3823,e_lim,185.0,1
Fis-62081,37,e_lim,72.5,1
Fis-62088,659,e_lim,77.0,4
Fis-62113,4097,e_lim,185.0,4
Fis-62134,3436,e_lim,185.0,4
Fis-62148,4366,e_lim,185.0,6
Fis-62174,1718,e_lim,185.0,4
Fis-62188,562,e_lim,114.5,2
Fis-62262,157,e_lim,186.5,3
Fis-62357,818,e_lim,184.0,1
Fis-62369,1061,e_lim,173.5,2
Fis-62373,1259,e_lim,184.0,1
Fis-62377,10748,e_lim,185.0,88
Fis-62380,8888,e_lim,185.0,27
Fis-62420,21,e_lim,115.0,1
Fis-62423,13383,e_lim,185.0,90
Fis-62437,1655,e_lim,185.0,4
Fis-62441,3170,e_lim,185.0,4
Fis-62445,1846,e_lim,184.0,1
Fis-62453,986,e_lim,184.5,1
Fis-62464,2541,e_lim,185.0,4
Fis-62520,3638,e_lim,155.0,7
Fis-62551,582,e_lim,185.0,6
Fis-62558,1931,e_lim,184.0,1
Fis-62600,2651,e_lim,185.0,4
Fis-62602,966,e_lim,184.0,1
Fis-62618,5,e_lim,160.0,2
Fis-62640,663,e_lim,185.0,4
Fis-62699,394,e_lim,175.0,1
Fis-62703,469,e_lim,175.0,1
Fis-62710,1532,e_lim,185.0,4
Fis-62716,1504,e_lim,185.0,4
Fis-62718,1287,e_lim,184.5,2
Fis-62719,1413,e_lim,185.0,4
Fis-62720,1942,e_lim,184.5,2
Fis-62736,791,e_lim,173.5,1
Fis-62751,1743,e_lim,185.0,1
Fis-62752,1530,e_lim,184.0,1
Fis-62753,165,e_lim,73.5,3
Fis-62758,2186,e_lim,185.0,4
Fis-62764,1840,e_lim,185.0,4
Fis-62765,832,e_lim,179.5,1
Fis-62772,2397,e_lim,185.0,4
Fis-62775,2052,e_lim,184.0,2
Fis-62779,2475,e_lim,185.0,4
Fis-62782,1561,e_lim,185.0,4
Fis-62801,30,e_lim,171.5,1
Fis-62815,1817,e_lim,185.0,4
Fis-62818,390,e_lim,148.5,1
Fis-62819,3197,e_lim,185.0,4
Fis-62820,1387,e_lim,185.0,4
Fis-62834,2075,e_lim,185.0,4
Fis-62836,1885,e_lim,185.0,6
Fis-62854,436,e_lim,147.5,1
Fis-62876,7388,e_lim,185.0,75
Fis-62878,102,e_lim,125.5,2
Fis-62896,533,e_lim,174.0,2
Fis-62908,2461,e_lim,184.0,1
Fis-62923,642,e_lim,185.0,4
Fis-63048,535,e_lim,155.0,5
Fis-63288,92,e_lim,122.0,4
Fis-63656,513,e_lim,172.0,2
Fis-63658,475,e_lim,185.0,4
Fis-63683,345,e_lim,73.5,2
Fis-63726,302,e_lim,77.0,2
Fis-63847,242,e_lim,77.0,1
Fis-63861,448,e_lim,77.0,1
Fis-64113,370,e_lim,77.0,4
Fis-64115,1345,e_lim,129.0,12
Fis-64631,1699,e_lim,185.0,6
Fis-6652,18,e_lim,182.5,1
Fis-6932,3053,e_lim,185.0,1
Fis-7217,450,e_lim,77.0,2
Fis-7508,646,e_lim,129.0,10
Fis-8229,307,e_lim,77.0,4
Fis-8339,3931,e_lim,191.0,2
Fis-8951,3843,e_lim,185.0,3
Fis-9681,3377,e_lim,185.0,6
Fis-9837,289,e_lim,73.0,5
Fis-9993,2431,e_lim,185.0,4
Hex-113,3418,e_lim,185.0,4
Hex-147,3173,e_lim,185.0,4
Hex-15,3046,e_lim,185.0,4
Hex-284,2879,e_lim,185.0,4
Hex-4330,1774,e_lim,185.0,6
Hex-89,2918,e_lim,185.0,4
ITS-154875,2632,e_lim,185.0,4
ITS-174691,1665,e_lim,185.0,4
ITS-174692,370,e_lim,114.5,2
ITS-174693,632,e_lim,112.5,2
ITS-174694,1573,e_lim,148.5,1
ITS-174715,2737,e_lim,185.0,4
ITS-174742,15,e_lim,116.0,1
ITS-174743,2051,e_lim,179.5,1
ITS-174746,1836,e_lim,185.0,4
ITS-174748,2833,e_lim,185.0,4
ITS-174749,308,e_lim,77.0,3
ITS-174751,2059,e_lim,185.0,4
ITS-174767,1049,e_lim,129.0,11
ITS-176816,1372,e_lim,185.0,4
ITS-176856,228,e_lim,73.5,2
ITS-176860,1075,e_lim,185.0,4
ITS-176861,432,e_lim,185.0,4
ITS-176862,17,e_lim,112.5,1
ITS-176866,54,e_lim,122.5,1
ITS-176871,48,e_lim,114.5,2
ITS-176904,491,e_lim,173.5,1
ITS-176914,999,e_lim,129.0,2
ITS-176917,2767,e_lim,185.0,4
ITS-176958,2830,e_lim,185.0,4
ITS-180419,2953,e_lim,155.0,1
ITS-203449,3149,e_lim,185.0,4
ITS-551516,2604,e_lim,184.0,9
ITS-551518,2565,e_lim,185.0,9
ITS-551527,289,e_lim,154.0,5
ITS-551581,1418,e_lim,184.0,1
ITS-551588,4361,e_lim,185.0,4
ITS-551591,2026,e_lim,141.0,19
ITS-551593,890,e_lim,185.0,5
ITS-551594,2887,e_lim,185.0,4
ITS-551598,2711,e_lim,179.5,1
ITS-551603,1861,e_lim,185.0,4
ITS-551610,4012,e_lim,185.0,4
ITS-551617,2571,e_lim,185.0,4
ITS-551620,1322,e_lim,129.0,16
ITS-551629,1995,e_lim,184.0,1
ITS-551632,1959,e_lim,185.0,6
ITS-551644,3230,e_lim,185.0,4
ITS-551654,3730,e_lim,185.0,6
ITS-551658,1416,e_lim,185.0,1
ITS-551659,3036,e_lim,185.0,7
ITS-551660,2710,e_lim,185.0,6
ITS-551673,4177,e_lim,154.0,15
ITS-551683,1831,e_lim,185.0,4
ITS-551684,4121,e_lim,185.0,4
ITS-551686,1558,e_lim,148.0,1
ITS-551687,4074,e_lim,185.0,4
ITS-551688,3021,e_lim,185.0,6
ITS-551709,1294,e_lim,184.0,1
ITS-551710,1933,e_lim,185.0,2
ITS-551714,2575,e_lim,185.0,7
ITS-551732,1725,e_lim,185.0,7
ITS-551975,1689,e_lim,185.0,6
ITS-551978,131,e_lim,155.0,3
ITS-551987,7757,e_lim,184.0,70
ITS-551990,14334,e_lim,155.0,77
ITS-551993,1213,e_lim,149.0,10
ITS-551997,656,e_lim,134.5,1
ITS-551999,308,e_lim,154.5,2
ITS-552005,1435,e_lim,152.0,1
ITS-552007,1806,e_lim,184.5,1
ITS-552066,1059,e_lim,176.0,1
ITS-552889,79,e_lim,154.0,2
ITS-552906,551,e_lim,132.0,12
ITS-552914,3916,e_lim,167.0,30
ITS-552916,1836,e_lim,171.0,3
ITS-552919,1158,e_lim,129.0,14
ITS-552922,2707,e_lim,140.0,4
ITS-552923,2567,e_lim,167.0,17
ITS-552924,3692,e_lim,168.0,33
ITS-552933,1,e_lim,120.5,1
ITS-552934,22,e_lim,119.0,1
ITS-552939,43,e_lim,120.0,4
ITS-552942,24,e_lim,146.5,1
ITS-552944,78,e_lim,125.0,2
ITS-552945,796,e_lim,130.0,16
ITS-552961,395,e_lim,123.0,25
ITS-552962,2068,e_lim,155.0,8
ITS-552969,1163,e_lim,141.0,2
ITS-552970,7,e_lim,114.0,3
ITS-552973,4199,e_lim,169.0,11
ITS-552977,4077,e_lim,182.0,7
ITS-552979,2344,e_lim,146.0,9
ITS-552981,192,e_lim,123.0,11
ITS-552985,2056,e_lim,148.0,18
ITS-552987,271,e_lim,74.0,11
ITS-552988,330,e_lim,130.0,16
ITS-553007,488,e_lim,100.0,5
ITS-553010,1487,e_lim,169.0,15
ITS-553012,1084,e_lim,140.0,19
ITS-553013,2782,e_lim,140.0,22
ITS-553015,346,e_lim,191.0,1
ITS-553020,2140,e_lim,138.0,3
ITS-553055,3713,e_lim,155.0,7
ITS-553060,2914,e_lim,191.0,2
ITS-553064,533,e_lim,166.0,8
ITS-554270,1269,e_lim,185.0,1
ITS-560740,352,e_lim,112.5,2
ITS-564690,1679,e_lim,185.0,5
ITS-564771,2155,e_lim,185.0,4
ITS-564810,2167,e_lim,185.0,1
ITS-612227,1595,e_lim,185.0,4
ITS-612230,3523,e_lim,185.0,4
ITS-612231,1731,e_lim,185.0,4
ITS-612259,2592,e_lim,185.0,4
ITS-612260,2500,e_lim,185.0,4
ITS-612270,2809,e_lim,185.0,4
ITS-612271,1590,e_lim,185.0,4
ITS-612327,2481,e_lim,185.0,4
ITS-612330,1567,e_lim,185.0,4
ITS-612346,1339,e_lim,185.0,4
ITS-612353,2364,e_lim,185.0,4
ITS-612373,2292,e_lim,185.0,4
ITS-612435,2203,e_lim,185.0,6
ITS-612440,3460,e_lim,185.0,4
ITS-612453,3760,e_lim,185.0,4
ITS-612519,2284,e_lim,185.0,4
ITS-612557,2699,e_lim,185.0,4
ITS-612581,3247,e_lim,185.0,4
ITS-612586,1507,e_lim,185.0,4
ITS-612778,3952,e_lim,185.0,1
ITS-620902,2245,e_lim,185.0,6
ITS-656180,1780,e_lim,184.5,2
ITS-656182,2591,e_lim,185.0,17
ITS-656184,2878,e_lim,185.0,19
ITS-656196,3428,e_lim,185.0,2
ITS-656284,106,e_lim,174.0,1
ITS-656404,1372,e_lim,185.0,4
ITS-659848,3821,e_lim,185.0,23
ITS-659867,5582,e_lim,185.0,19
ITS-659879,362,e_lim,185.0,4
ITS-660006,957,e_lim,177.5,2
ITS-660020,4516,e_lim,185.0,6
ITS-660116,6478,e_lim,185.0,41
ITS-660133,2156,e_lim,184.5,2
ITS-660180,1812,e_lim,185.0,7
ITS-660222,4408,e_lim,185.0,11
ITS-660226,1745,e_lim,185.0,5
ITS-726051,2758,e_lim,185.0,4
ITS-824126,2845,e_lim,185.0,4
ITS-824131,611,e_lim,77.0,3
ITS-824139,1145,e_lim,129.0,2
ITS-89484,3587,e_lim,185.0,20
ITS-89550,1292,e_lim,169.0,1
ITS-89850,6396,e_lim,185.0,26
ITS-89928,81,e_lim,115.0,7
ITS-89965,727,e_lim,77.0,5
ITS-90254,3237,e_lim,185.0,4
ITS-90284,2795,e_lim,185.0,1
ITS-90344,2274,e_lim,184.5,2
ITS-93343,63,e_lim,121.5,1
ITS-95625,456,e_lim,154.5,3
ITS-95641,95,e_lim,122.5,6
ITS-95644,4376,e_lim,182.0,7
ITS-95659,1783,e_lim,154.0,12
ITS-95683,2861,e_lim,185.0,6
ITS-95687,3543,e_lim,184.0,1
ITS-95696,2472,e_lim,185.0,3
ITS-95706,3755,e_lim,185.0,5
ITS-95713,4088,e_lim,185.0,4
ITS-95719,3491,e_lim,185.0,4
ITS-95724,3544,e_lim,185.0,7
ITS-95726,189,e_lim,154.5,3
ITS-95727,3363,e_lim,184.0,1
ITS-95730,4318,e_lim,185.0,6
ITS-95742,1379,e_lim,185.0,5
ITS-95743,3493,e_lim,185.0,6
ITS-95744,4127,e_lim,185.0,9
ITS-95745,2009,e_lim,185.0,6
ITS-95746,3858,e_lim,185.0,3
ITS-95747,3334,e_lim,185.0,6
ITS-95755,3333,e_lim,185.0,6
ITS-95771,375,e_lim,154.0,7
ITS-95772,3526,e_lim,185.0,4
ITS-95777,2775,e_lim,155.0,7
ITS-95792,813,e_lim,185.0,4
ITS-95793,2799,e_lim,179.5,1
ITS-95799,2433,e_lim,185.0,1
ITS-95800,1908,e_lim,185.0,4
ITS-95803,2559,e_lim,179.5,1
ITS-95808,1686,e_lim,185.0,4
ITS-95809,3313,e_lim,184.5,2
ITS-95812,2776,e_lim,185.0,4
ITS-95814,4074,e_lim,185.0,4
ITS-95825,1361,e_lim,179.0,1
ITS-95829,1294,e_lim,179.5,1
ITS-95834,24,e_lim,75.0,1
ITS-95836,651,e_lim,77.0,4
ITS-95840,2231,e_lim,184.0,1
ITS-95842,1330,e_lim,141.0,4
ITS-95846,402,e_lim,185.0,4
ITS-95853,3849,e_lim,185.0,4
ITS-95857,916,e_lim,129.0,9
ITS-95861,3637,e_lim,185.0,4
ITS-95865,2046,e_lim,152.5,1
ITS-95868,1491,e_lim,179.0,1
ITS-95869,3034,e_lim,185.0,1
ITS-95871,662,e_lim,129.0,9
ITS-95873,3981,e_lim,185.0,4
ITS-95875,2365,e_lim,179.0,1
ITS-95878,3299,e_lim,185.0,4
ITS-95883,847,e_lim,129.0,11
ITS-95884,2189,e_lim,185.0,4
ITS-95897,10,e_lim,112.0,1
ITS-95898,2687,e_lim,138.0,22
ITS-95902,2432,e_lim,142.0,3
ITS-95913,2256,e_lim,179.5,1
ITS-95994,3075,e_lim,185.0,4
ITS-95995,3030,e_lim,179.5,1
ITS-96003,2697,e_lim,184.0,1
ITS-96010,4236,e_lim,185.0,5
ITS-96013,215,e_lim,74.5,3
ITS-96020,5110,e_lim,185.0,13
ITS-96047,4177,e_lim,185.0,6
ITS-96058,82,e_lim,95.0,4
ITS-96061,232,e_lim,92.0,4
ITS-96067,20806,e_lim,185.0,90
ITS-96655,3636,e_lim,185.0,4
ITS-97077,5072,e_lim,185.0,21
ITS-97079,2412,e_lim,185.0,6
ITS-97088,3988,e_lim,185.0,3
ITS-97198,2531,e_lim,182.0,1
ITS-Mam-180471,1195,e_lim,125.0,6
ITS-Mam-180478,1223,e_lim,130.0,1
ITS-Mam-180623,11,e_lim,114.0,3
ITS-Mam-180631,11,e_lim,109.0,2
ITS-Mam-180679,2287,e_lim,179.0,2
ITS-Mam-612596,4827,e_lim,160.0,16
ITS-Mam-621916,661,e_lim,179.0,1
ITS-Mam-771132,661,e_lim,180.0,1
Kew-293259,2063,e_lim,181.0,4
Kew-308090,808,e_lim,174.0,2
MFW-3778,613,e_lim,174.0,2
NZ-24244,721,e_lim,185.0,3
NZ-24281,669,e_lim,185.0,3
NZ-24294,3362,e_lim,185.0,4
NZ-5954,249,e_lim,185.0,4
NZ-7248,594,e_lim,185.0,1
NZ-7377,73,e_lim,115.0,2
NZ-7388,1205,e_lim,185.0,6
NZ-7394,263,e_lim,185.0,5
NZ-7397,543,e_lim,185.0,4
Rep-196,2569,e_lim,185.0,2
Rep-3460,3724,e_lim,171.0,2
Rep-379,2922,e_lim,185.0,4
Rep-380,2913,e_lim,185.0,4
Rep-383,2016,e_lim,185.0,4
Rep-4964,2172,e_lim,185.0,4
Rep-6233,3445,e_lim,185.0,4
Rep-6237,682,e_lim,185.0,4
Rep-6239,2909,e_lim,184.0,1
Rep-6240,743,e_lim,185.0,4
Rep-6242,2766,e_lim,185.0,4
Rep-6276,2569,e_lim,179.5,1
Rep-6754,3816,e_lim,185.0,4
SLB-10018,3811,e_lim,185.0,6
SLB-100404,1552,e_lim,185.0,4
SLB-100443,1399,e_lim,185.0,4
SLB-100466,3198,e_lim,185.0,4
SLB-100478,69,e_lim,121.5,1
SLB-100482,1242,e_lim,184.5,2
SLB-100484,3522,e_lim,185.0,4
SLB-100501,1218,e_lim,185.0,4
SLB-100511,1733,e_lim,185.0,4
SLB-100570,3631,e_lim,185.0,4
SLB-100576,1242,e_lim,184.5,2
SLB-100581,1670,e_lim,185.0,4
SLB-100583,1924,e_lim,185.0,4
SLB-100601,1315,e_lim,185.0,4
SLB-100610,1618,e_lim,185.0,5
SLB-100621,2466,e_lim,185.0,5
SLB-100648,1313,e_lim,185.0,4
SLB-100675,2036,e_lim,185.0,4
SLB-100676,2318,e_lim,185.0,2
SLB-100690,2918,e_lim,184.0,1
SLB-100729,1315,e_lim,185.0,4
SLB-100746,1733,e_lim,185.0,4
SLB-100747,1315,e_lim,185.0,4
SLB-100752,1315,e_lim,185.0,4
SLB-100758,1242,e_lim,184.5,2
SLB-100766,1733,e_lim,185.0,4
SLB-100777,3382,e_lim,185.0,4
SLB-100788,1357,e_lim,185.0,4
SLB-100801,182,e_lim,129.0,3
SLB-100808,1295,e_lim,185.0,4
SLB-100809,1948,e_lim,185.0,5
SLB-100810,1694,e_lim,185.0,4
SLB-100811,1779,e_lim,185.0,6
SLB-100818,1670,e_lim,185.0,4
SLB-100822,1384,e_lim,185.0,6
SLB-100824,1934,e_lim,185.0,4
SLB-100846,613,e_lim,174.0,2
SLB-100848,1315,e_lim,185.0,4
SLB-100852,1218,e_lim,185.0,4
SLB-100860,1629,e_lim,185.0,6
SLB-100863,1242,e_lim,184.5,2
SLB-100882,2212,e_lim,184.0,1
SLB-100926,1315,e_lim,185.0,4
SLB-100951,1733,e_lim,185.0,4
SLB-100976,1842,e_lim,185.0,4
SLB-100977,1243,e_lim,185.0,4
SLB-100978,1315,e_lim,185.0,4
SLB-101007,482,e_lim,185.0,4
SLB-101010,1030,e_lim,185.0,1
SLB-101012,1410,e_lim,185.0,7
SLB-101076,2755,e_lim,185.0,1
SLB-101114,2014,e_lim,185.0,4
SLB-101138,2176,e_lim,184.5,2
SLB-101141,2637,e_lim,185.0,4
SLB-101143,2591,e_lim,185.0,4
SLB-101152,1754,e_lim,179.5,1
SLB-101160,1476,e_lim,185.0,4
SLB-101314,2669,e_lim,185.0,4
SLB-101320,640,e_lim,185.0,4
SLB-101325,1333,e_lim,185.0,4
SLB-101326,2340,e_lim,185.0,1
SLB-101348,570,e_lim,185.0,6
SLB-101351,2526,e_lim,185.0,4
SLB-101354,2007,e_lim,185.0,4
SLB-101401,1557,e_lim,185.0,4
SLB-101660,258,e_lim,185.0,4
SLB-101698,3032,e_lim,185.0,4
SLB-101703,247,e_lim,182.0,1
SLB-101709,3269,e_lim,185.0,4
SLB-101717,972,e_lim,185.0,6
SLB-101723,623,e_lim,185.0,4
SLB-101725,603,e_lim,185.0,4
SLB-101727,2370,e_lim,185.0,4
SLB-101736,999,e_lim,185.0,3
SLB-101740,1221,e_lim,185.0,4
SLB-101745,666,e_lim,185.0,4
SLB-101746,1876,e_lim,185.0,4
SLB-101773,2208,e_lim,185.0,5
SLB-101776,1370,e_lim,185.0,6
SLB-101786,1490,e_lim,185.0,1
SLB-101789,1409,e_lim,185.0,4
SLB-101793,622,e_lim,175.0,1
SLB-101800,907,e_lim,184.0,1
SLB-101806,381,e_lim,77.0,2
SLB-101840,1323,e_lim,185.0,4
SLB-101841,2640,e_lim,185.0,4
SLB-101871,3130,e_lim,185.0,4
SLB-101874,1570,e_lim,176.0,2
SLB-101932,1919,e_lim,172.5,2
SLB-101943,227,e_lim,111.5,1
SLB-101959,1663,e_lim,179.5,1
SLB-101961,2900,e_lim,184.0,1
SLB-101982,2050,e_lim,185.0,4
SLB-101991,380,e_lim,111.5,1
SLB-102004,1081,e_lim,184.0,1
SLB-102043,72,e_lim,114.5,2
SLB-102052,2612,e_lim,185.0,6
SLB-102054,615,e_lim,184.0,1
SLB-102142,2929,e_lim,185.0,3
SLB-102170,1400,e_lim,184.0,1
SLB-102246,1727,e_lim,185.0,4
SLB-102463,1800,e_lim,185.0,3
SLB-102465,3035,e_lim,185.0,4
SLB-102634,2784,e_lim,185.0,4
SLB-102831,1593,e_lim,184.5,2
SLB-102838,3721,e_lim,185.0,4
SLB-102975,892,e_lim,184.0,1
SLB-103463,267,e_lim,172.5,1
SLB-103471,2845,e_lim,185.0,20
SLB-103480,4736,e_lim,185.0,25
SLB-103490,2765,e_lim,185.0,4
SLB-103512,2968,e_lim,185.0,1
SLB-103516,1770,e_lim,179.5,1
SLB-103517,1900,e_lim,185.0,6
SLB-103656,1147,e_lim,154.0,6
SLB-103803,375,e_lim,184.5,3
SLB-108871,1118,e_lim,184.5,1
SLB-108932,1565,e_lim,185.0,4
SLB-111670,1826,e_lim,184.5,4
SLB-112082,987,e_lim,179.5,1
SLB-112126,1300,e_lim,179.5,1
SLB-112167,2787,e_lim,185.0,4
SLB-112171,1560,e_lim,185.0,5
SLB-112196,1562,e_lim,185.0,6
SLB-112257,1082,e_lim,179.5,1
SLB-112285,1452,e_lim,129.0,3
SLB-112307,1611,e_lim,184.0,1
SLB-112334,3412,e_lim,185.0,5
SLB-112340,1733,e_lim,185.0,4
SLB-112385,198,e_lim,185.0,3
SLB-112386,2137,e_lim,185.0,4
SLB-112428,1210,e_lim,176.0,2
SLB-112435,2431,e_lim,185.0,7
SLB-112436,4226,e_lim,185.0,6
SLB-112437,2555,e_lim,185.0,6
SLB-112606,3675,e_lim,185.0,3
SLB-113073,802,e_lim,75.0,2
SLB-113085,426,e_lim,74.0,2
SLB-113094,383,e_lim,185.0,5
SLB-113099,1210,e_lim,185.0,6
SLB-113131,1563,e_lim,185.0,6
SLB-113135,1079,e_lim,184.0,2
SLB-113150,935,e_lim,185.0,1
SLB-113195,464,e_lim,185.0,7
SLB-113349,81,e_lim,73.5,2
SLB-113374,630,e_lim,185.0,6
SLB-113393,715,e_lim,172.5,2
SLB-113986,377,e_lim,148.5,1
SLB-113987,2102,e_lim,185.0,6
SLB-113997,60,e_lim,115.0,2
SLB-113998,68,e_lim,115.0,1
SLB-114003,1545,e_lim,185.0,6
SLB-114081,4188,e_lim,185.0,4
SLB-114082,564,e_lim,184.0,1
SLB-114565,1585,e_lim,184.0,1
SLB-114569,2412,e_lim,185.0,4
SLB-114581,2519,e_lim,185.0,4
SLB-114589,1895,e_lim,184.5,2
SLB-114659,2695,e_lim,185.0,4
SLB-114664,992,e_lim,177.5,2
SLB-114669,2256,e_lim,185.0,3
SLB-114683,1608,e_lim,184.0,1
SLB-114686,2760,e_lim,185.0,4
SLB-114692,527,e_lim,173.5,2
SLB-114693,1874,e_lim,184.5,2
SLB-114708,1365,e_lim,184.0,1
SLB-114710,1365,e_lim,184.0,1
SLB-114711,1602,e_lim,184.5,2
SLB-114712,818,e_lim,179.5,1
SLB-114754,1339,e_lim,184.0,1
SLB-116794,632,e_lim,129.0,1
SLB-117053,818,e_lim,179.5,1
SLB-117060,2357,e_lim,185.0,6
SLB-117066,2112,e_lim,185.0,4
SLB-117128,1241,e_lim,185.0,4
SLB-117138,1261,e_lim,184.0,1
