"","X.1","X","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range"
"1813",1813,1813,"Fis-162910",165614,"Roa jayakari",NA,NA,"BUTTERFLYFISH","LC","Stable",2428993.79814315,2029836.5485731,33.2931242460796,16.2846803377563,50.4221954161641,40.174672489083,"AM"
"1814",1814,1814,"Fis-163700",193799,"Canthigaster cyanospilota",NA,NA,"PUFFERFISH","LC","Unknown",4839434.11814173,4526663.35471723,7.38213399503722,6.69975186104218,85.9181141439206,34.393063583815,"AM"
"1815",1815,1815,"Fis-21777",187667,"Macropharyngodon cyanoguttatus",NA,NA,"WRASSES","LC","Unknown",1609218.88443953,1000334.02671047,23.5831809872029,36.9287020109689,39.4881170018282,28.0434782608696,"AM"
"1816",1816,1816,"Fis-21839",154706,"Scarus dubius",NA,NA,"PARROTFISH","LC","Unknown",703287.905053141,686464.650923599,14.5748987854251,2.42914979757085,82.9959514170041,46.1538461538462,"AM"
"1817",1817,1817,"Fis-25103",48342499,"Cirripectes vanderbilti",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",689278.083502315,686464.650923599,11.5702479338843,0.413223140495868,88.0165289256198,49.1228070175439,"AM"
"1818",1818,1818,"Fis-25393",178021,"Prionurus biafraensis",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",702379.968885658,300259.509728581,10.0877192982456,57.4561403508772,32.4561403508772,19.1666666666667,"IUCN"
"1819",1819,1819,"Fis-25982",48342473,"Litobranchus fowleri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",5612658.24113876,4240929.17482444,30.9628008752735,24.45295404814,44.5842450765864,35.8454718176061,"AM"
"1820",1820,1820,"Fis-25998",48342300,"Petroscirtes thepassii",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3795352.96178199,2690245.15439661,22.7272727272727,29.1396103896104,48.1331168831169,30.4678998911861,"AM"
"1821",1821,1821,"Fis-26703",165828,"Centropyge fisheri",NA,NA,"ANGELFISH","LC","Stable",23428107.032024,23405512.5638363,0.79804350624276,0.102973355644227,99.098983138113,46.969696969697,"AM"
"1822",1822,1822,"Fis-26714",48342392,"Plagiotremus goslinei",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",352145.778152836,337859.078838548,20.4918032786885,4.0983606557377,75.4098360655738,45.4545454545455,"AM"
"1823",1823,1823,"Fis-26846",170246,"Virididentex acromegalus",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",220253.70994432,220253.70994432,18.9189189189189,0,81.0810810810811,50,"AM"
"1824",1824,1824,"Fis-26856",170181,"Acanthopagrus palmaris",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1405326.03433148,639716.777755231,27.843137254902,57.0588235294118,15.0980392156863,39.3351800554017,"IUCN"
"1825",1825,1825,"Fis-26857",47137303,"Archosargus pourtalesii",NA,NA,"SEABREAMS_PORGIES","NT","Unknown",250866.371249281,241576.920137535,20.9876543209877,3.7037037037037,75.3086419753086,45.945945945946,"AM"
"1826",1826,1826,"Fis-26998",187568,"Choerodon oligacanthus",NA,NA,"WRASSES","LC","Decreasing",8697494.4834161,3462680.47488928,23.2982456140351,60.1754385964912,16.5263157894737,36.9093941078377,"IUCN"
"1827",1827,1827,"Fis-27546",185170,"Hypleurochilus langi",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1221207.08346254,993317.328674869,43.7185929648241,18.8442211055276,37.4371859296482,41.1347517730496,"AM"
"1828",1828,1828,"Fis-27747",155193,"Coradion melanopus",NA,NA,"BUTTERFLYFISH","LC","Stable",7935977.50574558,5225890.88896792,28.8187764524817,34.5132743362832,36.6679492112351,31.2734864300626,"AM"
"1829",1829,1829,"Fis-27754",193667,"Takifugu porphyreus",NA,NA,"PUFFERFISH","LC","Unknown",2203886.62640982,2165221.58278172,8.86075949367089,1.84119677790564,89.2980437284235,45.2941176470588,"AM"
"1830",1830,1830,"Fis-27991",165866,"Genicanthus semicinctus",NA,NA,"ANGELFISH","LC","Stable",334043.284307504,195635.61927984,6.25,42.96875,50.78125,11.2676056338028,"AM"
"1831",1831,1831,"Fis-28533",183567,"Stegastes redemptus",NA,NA,"DAMSELFISH","VU","Unknown",198423.034264627,149249.524816307,1.44927536231884,24.6376811594203,73.9130434782609,5.26315789473684,"AM"
"1832",1832,1832,"Fis-28684",183925,"Sphoeroides angusticeps",NA,NA,"PUFFERFISH","LC","Unknown",145347.038297182,129857.385388505,4.25531914893617,10.6382978723404,85.1063829787234,22.2222222222222,"AM"
"1833",1833,1833,"Fis-28766",193659,"Takifugu exascurus",NA,NA,"PUFFERFISH","LC","Stable",640145.319697299,319801.680739415,17.2690763052209,48.5943775100402,34.136546184739,25.1461988304094,"IUCN"
"1834",1834,1834,"Fis-28767",193772,"Takifugu stictonotus",NA,NA,"PUFFERFISH","LC","Unknown",1913089.74667822,1666476.60372741,37.1467025572005,12.9205921938089,49.9327052489906,42.5925925925926,"AM"
"1835",1835,1835,"Fis-30135",46104052,"Hypleurochilus bermudensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2481359.08536073,922476.448299016,16.2790697674419,61.7441860465116,21.9767441860465,29.8507462686567,"IUCN"
"1836",1836,1836,"Fis-30948",48342486,"Cirripectes hutchinsi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",316457.070377221,271722.236251525,28.448275862069,14.6551724137931,56.8965517241379,39.7590361445783,"AM"
"1837",1837,1837,"Fis-30953",48342103,"Cirripectes randalli",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",221862.196209009,198304.197224247,13.1578947368421,10.5263157894737,76.3157894736842,35.7142857142857,"AM"
"1838",1838,1838,"Fis-31112",187560,"Paracheilinus lineopunctatus",NA,NA,"WRASSES","LC","Unknown",2136625.28414226,1407850.17283353,23.7099023709902,33.1938633193863,43.0962343096234,29.4117647058824,"AM"
"1839",1839,1839,"Fis-31116",187656,"Paracheilinus angulatus",NA,NA,"WRASSES","LC","Unknown",5368534.32426991,1371171.29484601,14.7260273972603,74.2579908675799,11.0159817351598,36.3892806770099,"IUCN"
"1840",1840,1840,"Fis-31126",187743,"Labropsis polynesica",NA,NA,"WRASSES","LC","Unknown",2371563.23931915,2282080.10032029,12.0646766169154,3.73134328358209,84.2039800995025,43.3035714285714,"AM"
"1841",1841,1841,"Fis-31841",132779,"Cephalopholis oligosticta",NA,NA,"GROUPERS","LC","Unknown",577906.582318224,577906.582318224,34.3283582089552,0,65.6716417910448,50,"AM"
"1842",1842,1842,"Fis-31906",165687,"Chaetodon tricinctus",NA,NA,"BUTTERFLYFISH","LC","Unknown",243846.921277968,235805.312762638,8.79120879120879,3.2967032967033,87.9120879120879,42.1052631578947,"AM"
"1843",1843,1843,"Fis-32320",64407,"Epinephelus tuamotuensis",NA,NA,"GROUPERS","LC","Unknown",1909768.43937546,1906719.87445866,12.7300613496932,0.153374233128834,87.1165644171779,49.7005988023952,"AM"
"1844",1844,1844,"Fis-32477",48342349,"Ecsenius melarchus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3427975.72247186,731471.830536555,13.016157989228,78.7253141831239,8.25852782764812,37.9581151832461,"IUCN"
"1845",1845,1845,"Fis-32478",48342269,"Ecsenius stigmatura",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2117089.94558045,1070764.89215759,18.3406113537118,49.490538573508,32.1688500727802,26.6384778012685,"IUCN"
"1846",1846,1846,"Fis-32480",180122,"Ecsenius dilemma",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1031130.06045839,63852.8625540209,1.7910447761194,93.7313432835821,4.47761194029851,22.2222222222222,"IUCN"
"1847",1847,1847,"Fis-32481",48342183,"Ecsenius bimaculatus",NA,NA,"COMBTOOTHBLENNIES","LC","Decreasing",2055118.98576377,1267547.29941101,21.577380952381,38.2440476190476,40.1785714285714,26.508226691042,"AM"
"1848",1848,1848,"Fis-32519",155017,"Labroides phthirophagus",NA,NA,"WRASSES","LC","Unknown",706134.325483023,686464.650923599,20.1612903225806,2.82258064516129,77.0161290322581,46.7289719626168,"AM"
"1849",1849,1849,"Fis-32520",187447,"Cirrhilabrus jordani",NA,NA,"WRASSES","LC","Unknown",733122.185131879,686464.650923599,22.568093385214,6.22568093385214,71.2062256809339,43.9393939393939,"AM"
"1850",1850,1850,"Fis-32544",165655,"Chaetodon multicinctus",NA,NA,"BUTTERFLYFISH","LC","Stable",697739.943497887,686464.650923599,19.5918367346939,1.63265306122449,78.7755102040816,48,"AM"
"1851",1851,1851,"Fis-34196",165847,"Chaetodontoplus ballinae",NA,NA,"ANGELFISH","LC","Unknown",254193.381164368,87735.1183843459,9.375,65.625,25,21.4285714285714,"IUCN"
"1852",1852,1852,"Fis-34261",165890,"Centropyge joculator",NA,NA,"ANGELFISH","LC","Stable",288771.603591456,127548.670213116,6.31578947368421,55.7894736842105,37.8947368421053,12.5,"IUCN"
"1853",1853,1853,"Fis-34362",165846,"Genicanthus spinus",NA,NA,"ANGELFISH","LC","Stable",1197829.1415302,755611.185001079,3.6231884057971,35.9903381642512,60.3864734299517,8.37988826815642,"AM"
"1854",1854,1854,"Fis-34870",183774,"Azurina hirundo",NA,NA,"DAMSELFISH","NT","Unknown",676562.150298632,300236.96354803,5.71428571428571,55.1020408163265,39.1836734693878,11.2903225806452,"IUCN"
"1855",1855,1855,"Fis-34878",183793,"Chromis intercrusma",NA,NA,"DAMSELFISH","LC","Unknown",1462546.47473586,1423688.73291312,18.1364392678869,2.1630615640599,79.7004991680532,47.1861471861472,"AM"
"1856",1856,1856,"Fis-34881",183452,"Chromis limbaughi",NA,NA,"DAMSELFISH","LC","Unknown",494755.753772699,399074.160909902,29.5454545454545,19.8863636363636,50.5681818181818,37.410071942446,"AM"
"1857",1857,1857,"Fis-35234",165696,"Chaetodon nigropunctatus",NA,NA,"BUTTERFLYFISH","LC","Stable",1798759.29923012,550481.820085351,18.2847896440129,68.1229773462783,13.5922330097087,36.4516129032258,"IUCN"
"1858",1858,1858,"Fis-35287",48342240,"Ecsenius bandanus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3966865.26052142,686794.640168336,8.12693498452012,82.8173374613003,9.05572755417957,32.1100917431193,"IUCN"
"1859",1859,1859,"Fis-35316",48342278,"Ecsenius bathi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",5063310.53671587,2461852.77571854,19.1747572815534,51.5169902912621,29.3082524271845,28.3408071748879,"IUCN"
"1860",1860,1860,"Fis-35462",155032,"Cirrhilabrus rubripinnis",NA,NA,"WRASSES","LC","Unknown",3413287.0883142,2041657.75594858,21.5633423180593,39.9820305480683,38.4546271338724,26.431718061674,"IUCN"
"1861",1861,1861,"Fis-35466",48342373,"Meiacanthus vittatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2361377.55951448,695602.24621242,6.1038961038961,70.5194805194805,23.3766233766234,17.1532846715328,"IUCN"
"1862",1862,1862,"Fis-35826",190693,"Scarus collana",NA,NA,"PARROTFISH","LC","Unknown",1103039.45251667,629091.739588289,32.010582010582,42.3280423280423,25.6613756613757,35.693215339233,"IUCN"
"1863",1863,1863,"Fis-35828",190765,"Scarus persicus",NA,NA,"PARROTFISH","LC","Unknown",1516467.67144518,519634.127908195,18.9655172413793,64.9425287356322,16.0919540229885,35.1063829787234,"IUCN"
"1864",1864,1864,"Fis-35835",170265,"Polysteganus baissaci",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1234212.59914609,713336.177259779,12.0192307692308,41.3461538461538,46.6346153846154,18.3823529411765,"AM"
"1865",1865,1865,"Fis-50550",48342467,"Parablennius lodosus",NA,NA,"COMBTOOTHBLENNIES","VU","Unknown",232906.470986255,33435.949557299,3.75,85,11.25,20,"IUCN"
"1866",1866,1866,"Fis-51025",196039,"Eptatretus okinoseanus",NA,NA,"hagfishes","LC","Unknown",1393120.92816794,920925.178556782,29.4573643410853,32.7519379844961,37.7906976744186,32.1353065539112,"AM"
"1867",1867,1867,"Fis-52206",185153,"Parablennius goreensis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",547662.071009525,227441.321963505,22.5274725274725,58.2417582417582,19.2307692307692,35.042735042735,"IUCN"
"1868",1868,1868,"Fis-53997",187793,"Macropharyngodon moyeri",NA,NA,"WRASSES","LC","Unknown",895587.030757048,568803.905918645,29.0909090909091,34.8484848484849,36.0606060606061,31.2703583061889,"AM"
"1869",1869,1869,"Fis-54316",48342325,"Petroscirtes springeri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",463317.269273386,307207.273349916,7.69230769230769,33.1360946745562,59.1715976331361,15.8536585365854,"AM"
"1870",1870,1870,"Fis-54498",196030,"Eptatretus longipinnis",NA,NA,"hagfishes","VU","Unknown",464361.519369798,34041.5621495897,3.76344086021505,92.4731182795699,3.76344086021505,33.3333333333333,"IUCN"
"1871",1871,1871,"Fis-55216",193696,"Takifugu chrysops",NA,NA,"PUFFERFISH","LC","Stable",187482.194523089,167200.646548593,9.58904109589041,10.958904109589,79.4520547945205,31.8181818181818,"AM"
"1872",1872,1872,"Fis-58037",193697,"Canthigaster pygmaea",NA,NA,"PUFFERFISH","LC","Unknown",623042.653839984,623042.653839984,16.6666666666667,0,83.3333333333333,50,"AM"
"1873",1873,1873,"Fis-58055",165854,"Centropyge debelius",NA,NA,"ANGELFISH","LC","Stable",560496.544933006,175575.089379643,5.3475935828877,67.9144385026738,26.7379679144385,14.2857142857143,"IUCN"
"1874",1874,1874,"Fis-58059",154809,"Apolemichthys kingi",NA,NA,"ANGELFISH","LC","Unknown",609424.343834957,283764.896170417,16.3551401869159,51.4018691588785,32.2429906542056,25.1798561151079,"IUCN"
"1875",1875,1875,"Fis-58066",165618,"Chaetodon mesoleucos",NA,NA,"BUTTERFLYFISH","LC","Unknown",1116764.72309362,951250.444503031,24.4031830238727,15.1193633952255,60.4774535809019,38.1742738589212,"AM"
"1876",1876,1876,"Fis-58117",48342337,"Istiblennius unicolor",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",765128.862715719,759174.290101207,46.7680608365019,0.760456273764259,52.4714828897338,49.5967741935484,"AM"
"1877",1877,1877,"Fis-58715",187668,"Cirrhilabrus johnsoni",NA,NA,"WRASSES","LC","Unknown",1661513.63275029,457772.236705574,3.86740331491713,72.3756906077348,23.7569060773481,12.280701754386,"IUCN"
"1878",1878,1878,"Fis-58718",187425,"Conniella apterygia",NA,NA,"WRASSES","VU","Unknown",368669.045343977,116267.347546482,6.2015503875969,69.7674418604651,24.031007751938,17.0212765957447,"IUCN"
"1879",1879,1879,"Fis-58789",48342449,"Ecsenius aroni",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",368167.59785972,309238.943551185,56.4885496183206,16.030534351145,27.4809160305344,43.7869822485207,"AM"
"1880",1880,1880,"Fis-59764",187815,"Leptojulis polylepis",NA,NA,"WRASSES","LC","Unknown",4429186.5298634,3465283.78532831,12.5607217210271,21.7904233171409,65.6488549618321,26.7751479289941,"AM"
"1881",1881,1881,"Fis-60896",187790,"Halichoeres leptotaenia",NA,NA,"WRASSES","NT","Unknown",1232228.60446159,98305.2602479289,1.9047619047619,91.6666666666667,6.42857142857143,18.6046511627907,"IUCN"
"1882",1882,1882,"Fis-61194",183725,"Scartichthys variolatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",213539.520526699,213539.520526699,2.46913580246914,0,97.5308641975309,50,"AM"
"1883",1883,1883,"Fis-61525",48342125,"Blenniella leopardus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1477378.74995262,1214952.89848492,37.7593360995851,17.8423236514523,44.3983402489627,40.4444444444444,"AM"
"1884",1884,1884,"Fis-61707",183587,"Sphoeroides rosenblatti",NA,NA,"PUFFERFISH","LC","Unknown",820122.642125971,272790.822862876,14.0221402214022,67.1586715867159,18.8191881918819,29.9212598425197,"IUCN"
"1885",1885,1885,"Fis-61834",180125,"Istiblennius colei",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1538289.36377187,54642.7350427557,2.5844930417495,96.4214711729622,0.99403578528827,41.9354838709677,"IUCN"
"1886",1886,1886,"Fis-61874",48342437,"Paralticus amboinensis",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2616250.08787812,1924698.39110936,20.872641509434,26.5330188679245,52.5943396226415,30.5699481865285,"AM"
"1887",1887,1887,"Fis-61944",48342170,"Ecsenius oculatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",943971.298536451,263205.454958136,10.9756097560976,72.2560975609756,16.7682926829268,28.3464566929134,"IUCN"
"1888",1888,1888,"Fis-61949",48342237,"Ecsenius pardus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1894014.73910519,365993.850722273,8.71632329635499,80.3486529318542,10.9350237717908,30.7262569832402,"IUCN"
"1889",1889,1889,"Fis-62000",48342498,"Ecsenius alleni",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",436463.986148371,119620.434736772,1.31578947368421,73.6842105263158,25,4.76190476190476,"IUCN"
"1890",1890,1890,"Fis-62061",177968,"Naso caeruleacauda",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",9675318.75601545,7329855.3499107,28.7160025300443,24.5098039215686,46.7741935483871,35.0443844075646,"AM"
"1891",1891,1891,"Fis-62699",48342180,"Omox lupus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",1663722.83529671,706725.565089408,15.3703703703704,57.5925925925926,27.037037037037,26.6025641025641,"IUCN"
"1892",1892,1892,"Fis-64651",48342464,"Parablennius laticlavius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",668333.81966301,518327.495369562,12.5,23.5294117647059,63.9705882352941,25.7575757575758,"AM"
"1893",1893,1893,"Hol-125182",180455,"Holothuria tubulosa",NA,NA,"SEACUCUMBERS","LC","Unknown",4013183.94769522,3991671.17759061,20.2695115103874,0.505334081976418,79.2251544076362,49.3844049247606,"AM"
"1894",1894,1894,"Hol-241357",180329,"Holothuria sanctori",NA,NA,"SEACUCUMBERS","LC","Unknown",2133233.95804017,1896840.05156381,17.1361502347418,11.5023474178404,71.3615023474178,37.4358974358974,"AM"
"1895",1895,1895,"Hol-241776",180424,"Apostichopus japonicus",NA,NA,"SEACUCUMBERS","EN","Decreasing",2837378.24688443,2350781.03896867,22.3190932868352,15.3443766346992,62.3365300784656,37.2093023255814,"AM"
"1896",1896,1896,"Hol-242057",180476,"Stichopus naso",NA,NA,"SEACUCUMBERS","LC","Unknown",17274854.9097967,16126595.661821,27.7016478751084,6.66088464874241,65.6374674761492,44.6338736724427,"AM"
"1897",1897,1897,"ITS-552928",170093,"Eunephrops cadenasi",NA,NA,"LOBSTERS","LC","Unknown",3910666.24404668,3889747.92511296,15.7894736842105,0.526315789473684,83.6842105263158,49.1803278688525,"AM"
"1898",1898,1898,"ITS-552933",169965,"Metanephrops australiensis",NA,NA,"LOBSTERS","LC","Decreasing",820653.159054556,817694.501161024,0,0.3690036900369,99.6309963099631,0,"AM"
"1899",1899,1899,"ITS-552938",169963,"Metanephrops mozambicus",NA,NA,"LOBSTERS","LC","Stable",739442.77128161,583931.704351973,33.8582677165354,20.8661417322835,45.2755905511811,38.2222222222222,"AM"
"1900",1900,1900,"ITS-552960",170065,"Linuparus somniosus",NA,NA,"LOBSTERS","LC","Unknown",914943.983907134,739859.200359986,3.2051282051282,18.9102564102564,77.8846153846154,12.6582278481013,"AM"
"1901",1901,1901,"ITS-552964",170010,"Palinurus delagoae",NA,NA,"LOBSTERS","LC","Unknown",764752.144034962,543567.469945828,8.2089552238806,28.7313432835821,63.0597014925373,18.1818181818182,"AM"
"1902",1902,1902,"ITS-552988",170016,"Puerulus velutinus",NA,NA,"LOBSTERS","LC","Unknown",1411596.15965805,588030.417004074,13.7554585152838,58.296943231441,27.9475982532751,24.8031496062992,"IUCN"
"1903",1903,1903,"ITS-553065",170095,"Thaumastocheles zaleucus",NA,NA,"LOBSTERS","LC","Unknown",1281176.68526014,230310.819209582,6.16438356164384,82.1917808219178,11.6438356164384,25.7142857142857,"IUCN"
"1904",1904,1904,"ITS-75308",192866,"Conus sennottorum",NA,NA,"CONUS","LC","Unknown",970302.194583739,332316.818968683,13.1736526946108,65.5688622754491,21.2574850299401,27.6729559748428,"IUCN"
"1905",1905,1905,"ITS-75357",192798,"Conus patae",NA,NA,"CONUS","LC","Unknown",2953063.88135022,2357735.60677356,18.3431952662722,20.2169625246548,61.439842209073,32.2357019064125,"AM"
"1906",1906,1906,"SLB-117486",133026,"Mycedium mancaoi",NA,NA,"CORAL2","LC","Unknown",17007467.1478114,16002190.6374846,19.0926951241293,5.96535095552777,74.9419539203429,43.2443365695793,"AM"
"1907",1907,1907,"SLB-155871",184996,"Stereomastis panglao",NA,NA,"LOBSTERS","LC","Unknown",10809461.0697656,64472.8044293137,0.363636363636364,99.4545454545455,0.181818181818182,40,"IUCN"
"1908",1908,1908,"SLB-165894",185070,"Petrarctus holthuisi",NA,NA,"LOBSTERS","LC","Unknown",4666862.32046015,913306.005658341,14.7519582245431,80.2872062663185,4.96083550913838,42.8030303030303,"IUCN"
"1909",1909,1909,"SLB-172880",192425,"Conus flammeacolor",NA,NA,"CONUS","LC","Unknown",1010473.9492847,490539.378192595,17.7514792899408,51.7751479289941,30.4733727810651,26.9058295964126,"IUCN"
"1910",1910,1910,"SLB-172888",192628,"Conus garciai",NA,NA,"CONUS","LC","Unknown",1086253.37508782,490539.378192595,19.3989071038251,55.4644808743169,25.1366120218579,30.3418803418803,"IUCN"
"1911",1911,1911,"SLB-172889",192749,"Conus harlandi",NA,NA,"CONUS","LC","Unknown",841288.789064599,115974.82182427,9.47368421052632,86.3157894736842,4.21052631578947,40.9090909090909,"IUCN"
"1912",1912,1912,"SLB-172892",192817,"Conus kulkulcan",NA,NA,"CONUS","LC","Unknown",937840.051253356,349827.908504776,20.1892744479495,63.0914826498423,16.7192429022082,35.3591160220994,"IUCN"
